representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn
CONTRASTIVE,XGBOOST,52,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9926556944847107,0.005,0.00468384074941452,0.1368653421633554,13.368003889999954,0.012662688999967031,0.8385467179052856,0.8198440294695047,0.9779735682819384,0.11974110032362459,0.21335896203748198,0.002696871628910464,222,5,1849,1632
CONTRASTIVE,MLP,52,1.0,4000,IID,3051,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.020366219000038654,0.8381966829303285,0.8942959147185281,0.9578313253012049,0.3005671077504726,0.45755395683453237,0.007024586051179127,318,14,1979,740
CONTRASTIVE,MLP,52,1.0,4000,TEMPORAL,8000,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.05277879400000529,0.8978995933092259,0.88143121875,0.9827067669172932,0.32675,0.49043151969981236,0.00575,1307,23,3977,2693
CONTRASTIVE,MLP,52,1.0,4000,DOMAIN_OOD,3858,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.026173758000027192,0.8675742037334084,0.8516225701356153,0.9788235294117648,0.21565578019699327,0.35344095157179267,0.004665629860031105,416,9,1920,1513
CONTRASTIVE,MLP,52,1.0,4000,TEMPLATE_OOD,6832,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.046064907999948446,0.8991747445430667,0.883273934069731,0.9848214285714286,0.32289227166276346,0.486331569664903,0.004976580796252928,1103,17,3399,2313
CONTRASTIVE,MLP,52,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.02522346400007791,0.8575827292290572,0.8417067269928049,0.979002624671916,0.2011866235167206,0.3337807606263982,0.004314994606256742,373,8,1846,1481
BASE,LOGREG,62,0.1,400,IID,3051,0.9928123341141797,0.005,0.00468384074941452,0.3487858719646799,0.025357652000025155,0.03449621599997954,0.8502201747584918,0.8895600575549396,0.9704301075268817,0.34120982986767484,0.5048951048951049,0.0055193176116407425,361,11,1982,697
BASE,LOGREG,62,0.1,400,TEMPORAL,8000,0.9928123341141797,0.005,0.00468384074941452,0.3487858719646799,0.025357652000025155,0.06388279700001931,0.9184294318654724,0.9120857499999999,0.9829721362229102,0.3175,0.4799697656840514,0.0055,1270,22,3978,2730
BASE,LOGREG,62,0.1,400,DOMAIN_OOD,3858,0.9928123341141797,0.005,0.00468384074941452,0.3487858719646799,0.025357652000025155,0.021494734000043536,0.8855641610722524,0.8804993011364294,0.9684014869888475,0.2700881285640228,0.42237535468179976,0.008812856402280975,521,17,1912,1408
BASE,LOGREG,62,0.1,400,TEMPLATE_OOD,6832,0.9928123341141797,0.005,0.00468384074941452,0.3487858719646799,0.025357652000025155,0.04202521699994577,0.9127579057506428,0.9064513873273039,0.9804651162790697,0.3085480093676815,0.4693832108661768,0.006147540983606557,1054,21,3395,2362
BASE,LOGREG,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9928123341141797,0.005,0.00468384074941452,0.3487858719646799,0.025357652000025155,0.019544923000012204,0.8780934277212462,0.8728065735009525,0.9683794466403162,0.26429341963322545,0.4152542372881356,0.008629989212513484,490,16,1838,1364
BASE,XGBOOST,62,0.1,400,IID,3051,0.9944495558738708,0.005,0.00468384074941452,0.20088300220750552,2.0460223340000994,0.007924935999994887,0.8075275314042074,0.8592920211287711,0.9831932773109243,0.22117202268431002,0.3611111111111111,0.002007024586051179,234,4,1989,824
BASE,XGBOOST,62,0.1,400,TEMPORAL,8000,0.9944495558738708,0.005,0.00468384074941452,0.20088300220750552,2.0460223340000994,0.018487491999962913,0.8745946672473406,0.8690326874999998,0.9751552795031055,0.11775,0.21012714699977694,0.003,471,12,3988,3529
BASE,XGBOOST,62,0.1,400,DOMAIN_OOD,3858,0.9944495558738708,0.005,0.00468384074941452,0.20088300220750552,2.0460223340000994,0.009912203999988378,0.8205223580859157,0.8310749599372863,0.9354838709677419,0.06013478486262312,0.1130053580126644,0.00414722654224987,116,8,1921,1813
BASE,XGBOOST,62,0.1,400,TEMPLATE_OOD,6832,0.9944495558738708,0.005,0.00468384074941452,0.20088300220750552,2.0460223340000994,0.018206484000074852,0.8669573839613183,0.8621178953978796,0.9728395061728395,0.11533957845433256,0.20622873593300184,0.0032201405152224825,394,11,3405,3022
BASE,XGBOOST,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9944495558738708,0.005,0.00468384074941452,0.20088300220750552,2.0460223340000994,0.010314984000046934,0.8084818929786752,0.8170168235914301,0.9411764705882353,0.06040992448759439,0.11353269133299544,0.0037756202804746495,112,7,1847,1742
BASE,MLP,62,0.1,400,IID,3051,0.9913244843482971,0.005,0.00468384074941452,0.3686534216335541,0.27767138100000466,0.022446607000006225,0.8362381618436692,0.8816647491171843,0.978021978021978,0.33648393194706994,0.5007032348804501,0.004014049172102358,356,8,1985,702
BASE,MLP,62,0.1,400,TEMPORAL,8000,0.9913244843482971,0.005,0.00468384074941452,0.3686534216335541,0.27767138100000466,0.05745361200001753,0.9027186686156339,0.8938602499999999,0.9860594795539034,0.26525,0.4180457052797478,0.00375,1061,15,3985,2939
BASE,MLP,62,0.1,400,DOMAIN_OOD,3858,0.9913244843482971,0.005,0.00468384074941452,0.3686534216335541,0.27767138100000466,0.027456551999989642,0.8575769392740427,0.8538121455796914,0.9706744868035191,0.1715914981855884,0.2916299559471366,0.005184033177812338,331,10,1919,1598
BASE,MLP,62,0.1,400,TEMPLATE_OOD,6832,0.9913244843482971,0.005,0.00468384074941452,0.3686534216335541,0.27767138100000466,0.04582777400003124,0.895623829678643,0.8864090634238108,0.9850230414746544,0.2502927400468384,0.39915966386554624,0.0038056206088992973,855,13,3403,2561
BASE,MLP,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9913244843482971,0.005,0.00468384074941452,0.3686534216335541,0.27767138100000466,0.026269694000006893,0.8469133235837831,0.8421041300828903,0.9724137931034482,0.15210355987055016,0.2630597014925373,0.004314994606256742,282,8,1846,1572
DAPT,LOGREG,62,0.1,400,IID,3051,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.02316970999993373,0.8447922241366416,0.8766931898696476,0.9673024523160763,0.33553875236294894,0.4982456140350877,0.006021073758153537,355,12,1981,703
DAPT,LOGREG,62,0.1,400,TEMPORAL,8000,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.07195206599999437,0.9172683850667207,0.9047348749999999,0.9876190476190476,0.25925,0.41069306930693067,0.00325,1037,13,3987,2963
DAPT,LOGREG,62,0.1,400,DOMAIN_OOD,3858,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.023118143000033342,0.8823391287185185,0.8722572527419075,0.9779951100244498,0.20736132711249353,0.3421727972626176,0.004665629860031105,400,9,1920,1529
DAPT,LOGREG,62,0.1,400,TEMPLATE_OOD,6832,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.04293288200005918,0.9100590359997753,0.8981961351458079,0.9844868735083532,0.24151053864168617,0.38787023977433005,0.0038056206088992973,825,13,3403,2591
DAPT,LOGREG,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.01997369000002891,0.8720204556612519,0.8601068391733551,0.9754098360655737,0.1925566343042071,0.3216216216216216,0.0048543689320388345,357,9,1845,1497
DAPT,XGBOOST,62,0.1,400,IID,3051,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.0069556290000036824,0.8129530012469524,0.8652137395819205,0.9573170731707317,0.29678638941398866,0.4531024531024531,0.007024586051179127,314,14,1979,744
DAPT,XGBOOST,62,0.1,400,TEMPORAL,8000,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.017174024000041754,0.8788812495487968,0.86855725,0.9707174231332357,0.16575,0.28315182575272263,0.005,663,20,3980,3337
DAPT,XGBOOST,62,0.1,400,DOMAIN_OOD,3858,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.009222739999927398,0.827995800396789,0.827045173648987,0.9223300970873787,0.09849663037843442,0.17798594847775176,0.00829445308449974,190,16,1913,1739
DAPT,XGBOOST,62,0.1,400,TEMPLATE_OOD,6832,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.015269981999949778,0.8741530567568649,0.8639588326596426,0.9667250437828371,0.16159250585480095,0.2768999247554552,0.0055620608899297425,552,19,3397,2864
DAPT,XGBOOST,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.008450407000054838,0.8162984892678954,0.8093180842261811,0.9222797927461139,0.09600862998921252,0.17391304347826086,0.008090614886731391,178,15,1839,1676
DAPT,MLP,62,0.1,400,IID,3051,0.9856083989143372,0.005,0.00468384074941452,0.34216335540838855,0.22982700499994735,0.020510999999942214,0.8294513824992022,0.8760799850516506,0.9715762273901809,0.3553875236294896,0.5204152249134948,0.0055193176116407425,376,11,1982,682
DAPT,MLP,62,0.1,400,TEMPORAL,8000,0.9856083989143372,0.005,0.00468384074941452,0.34216335540838855,0.22982700499994735,0.05604563000008511,0.8907261849840948,0.8823901875000001,0.9848320693391116,0.22725,0.3692870201096892,0.0035,909,14,3986,3091
DAPT,MLP,62,0.1,400,DOMAIN_OOD,3858,0.9856083989143372,0.005,0.00468384074941452,0.34216335540838855,0.22982700499994735,0.025030971999967733,0.8427640129600927,0.8398835164675691,0.967741935483871,0.13996889580093314,0.24456521739130435,0.004665629860031105,270,9,1920,1659
DAPT,MLP,62,0.1,400,TEMPLATE_OOD,6832,0.9856083989143372,0.005,0.00468384074941452,0.34216335540838855,0.22982700499994735,0.04548945100009405,0.8830188557989804,0.873872402360568,0.9808743169398907,0.2101873536299766,0.3461909353905497,0.004098360655737705,718,14,3402,2698
DAPT,MLP,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9856083989143372,0.005,0.00468384074941452,0.34216335540838855,0.22982700499994735,0.024841759999958413,0.8277158346823756,0.8253759619423993,0.9628099173553719,0.1256742179072276,0.22232824427480916,0.0048543689320388345,233,9,1845,1621
CONTRASTIVE,LOGREG,62,0.1,400,IID,3051,0.9974019863911575,0.005,0.00468384074941452,0.08609271523178808,0.0169573580000133,0.02528742799995598,0.7619641670504729,0.8344441841340723,0.9435483870967742,0.11058601134215501,0.19796954314720813,0.0035122930255895636,117,7,1986,941
CONTRASTIVE,LOGREG,62,0.1,400,TEMPORAL,8000,0.9974019863911575,0.005,0.00468384074941452,0.08609271523178808,0.0169573580000133,0.056613852999930714,0.8412689281460776,0.82456725,0.9670886075949368,0.0955,0.1738339021615472,0.00325,382,13,3987,3618
CONTRASTIVE,LOGREG,62,0.1,400,DOMAIN_OOD,3858,0.9974019863911575,0.005,0.00468384074941452,0.08609271523178808,0.0169573580000133,0.023078414999986308,0.7960954474196011,0.7815611276521811,0.9435483870967742,0.060653188180404355,0.11397954213346323,0.0036288232244686366,117,7,1922,1812
CONTRASTIVE,LOGREG,62,0.1,400,TEMPLATE_OOD,6832,0.9974019863911575,0.005,0.00468384074941452,0.08609271523178808,0.0169573580000133,0.041557004999958735,0.8391096737565418,0.8200918737556835,0.967930029154519,0.09718969555035128,0.17664272412875764,0.0032201405152224825,332,11,3405,3084
CONTRASTIVE,LOGREG,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9974019863911575,0.005,0.00468384074941452,0.08609271523178808,0.0169573580000133,0.020037629999933415,0.789547047218567,0.7695012620311894,0.95,0.061488673139158574,0.11550151975683891,0.003236245954692557,114,6,1848,1740
CONTRASTIVE,XGBOOST,62,0.1,400,IID,3051,0.9943422675132751,0.005,0.00468384074941452,0.05739514348785872,2.7440147239999533,0.00761142800001835,0.7094222562985943,0.8055761327216145,0.9240506329113924,0.06899810964083176,0.1284080914687775,0.0030105368790767687,73,6,1987,985
CONTRASTIVE,XGBOOST,62,0.1,400,TEMPORAL,8000,0.9943422675132751,0.005,0.00468384074941452,0.05739514348785872,2.7440147239999533,0.019172324999999546,0.8354588239261294,0.8174657499999999,0.9733333333333334,0.073,0.13581395348837208,0.002,292,8,3992,3708
CONTRASTIVE,XGBOOST,62,0.1,400,DOMAIN_OOD,3858,0.9943422675132751,0.005,0.00468384074941452,0.05739514348785872,2.7440147239999533,0.010633732999963286,0.7927463480214154,0.7796702589409791,0.9452054794520548,0.03576982892690513,0.06893106893106893,0.002073613271124935,69,4,1925,1860
CONTRASTIVE,XGBOOST,62,0.1,400,TEMPLATE_OOD,6832,0.9943422675132751,0.005,0.00468384074941452,0.05739514348785872,2.7440147239999533,0.01692326399995636,0.8344977589826416,0.815370669229799,0.9694656488549618,0.0743559718969555,0.13811854268624252,0.00234192037470726,254,8,3408,3162
CONTRASTIVE,XGBOOST,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9943422675132751,0.005,0.00468384074941452,0.05739514348785872,2.7440147239999533,0.009656973999994989,0.7855123957794793,0.7682051926561306,0.9402985074626866,0.03398058252427184,0.06559083810515356,0.002157497303128371,63,4,1850,1791
CONTRASTIVE,MLP,62,0.1,400,IID,3051,0.9858248829841614,0.005,0.00468384074941452,0.10596026490066225,0.21956012700002248,0.022007752999911645,0.7193387952683561,0.8111504632944986,0.864,0.10207939508506617,0.18258664412510567,0.008529854490717512,108,17,1976,950
CONTRASTIVE,MLP,62,0.1,400,TEMPORAL,8000,0.9858248829841614,0.005,0.00468384074941452,0.10596026490066225,0.21956012700002248,0.05778781399999389,0.8123860904966672,0.7943502499999999,0.9607250755287009,0.0795,0.14684830293234818,0.00325,318,13,3987,3682
CONTRASTIVE,MLP,62,0.1,400,DOMAIN_OOD,3858,0.9858248829841614,0.005,0.00468384074941452,0.10596026490066225,0.21956012700002248,0.025970706999942195,0.7736194373746347,0.7650216700111608,0.9326923076923077,0.05028512182477968,0.0954254795868175,0.0036288232244686366,97,7,1922,1832
CONTRASTIVE,MLP,62,0.1,400,TEMPLATE_OOD,6832,0.9858248829841614,0.005,0.00468384074941452,0.10596026490066225,0.21956012700002248,0.045602151000025515,0.8138941618197745,0.7947941118801727,0.9652777777777778,0.08138173302107728,0.15010799136069114,0.002927400468384075,278,10,3406,3138
CONTRASTIVE,MLP,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9858248829841614,0.005,0.00468384074941452,0.10596026490066225,0.21956012700002248,0.024866313000075024,0.7643035304912107,0.7497050023914007,0.93,0.05016181229773463,0.09518935516888434,0.0037756202804746495,93,7,1847,1761
BASE,LOGREG,62,0.25,1000,IID,3051,0.9986783643166323,0.005,0.00468384074941452,0.1390728476821192,0.30948803800004043,0.03611082300005819,0.8621631846084108,0.8979993303594718,0.9754601226993865,0.1502835538752363,0.26044226044226043,0.002007024586051179,159,4,1989,899
BASE,LOGREG,62,0.25,1000,TEMPORAL,8000,0.9986783643166323,0.005,0.00468384074941452,0.1390728476821192,0.30948803800004043,0.052435825999964436,0.9298274500182462,0.9253274375,0.9919759277833501,0.24725,0.3958375025015009,0.002,989,8,3992,3011
BASE,LOGREG,62,0.25,1000,DOMAIN_OOD,3858,0.9986783643166323,0.005,0.00468384074941452,0.1390728476821192,0.30948803800004043,0.024158839000051557,0.9010605181257381,0.8973155630373327,0.9887387387387387,0.22757905650596164,0.36999578592498944,0.002592016588906169,439,5,1924,1490
BASE,LOGREG,62,0.25,1000,TEMPLATE_OOD,6832,0.9986783643166323,0.005,0.00468384074941452,0.1390728476821192,0.30948803800004043,0.041683570999907715,0.9263277616319344,0.9215257858047815,0.9903961584633854,0.24151053864168617,0.38832666509767005,0.00234192037470726,825,8,3408,2591
BASE,LOGREG,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9986783643166323,0.005,0.00468384074941452,0.1390728476821192,0.30948803800004043,0.019892553999966367,0.8968117348118001,0.8932207571256178,0.9875930521091811,0.21467098166127294,0.3526805494018609,0.002696871628910464,398,5,1849,1456
BASE,XGBOOST,62,0.25,1000,IID,3051,0.9925633668899536,0.005,0.00468384074941452,0.2980132450331126,3.791799042999969,0.008879255000010744,0.8495635672980375,0.8970403975350401,0.9842767295597484,0.29584120982986767,0.45494186046511625,0.002508780732563974,313,5,1988,745
BASE,XGBOOST,62,0.25,1000,TEMPORAL,8000,0.9925633668899536,0.005,0.00468384074941452,0.2980132450331126,3.791799042999969,0.021452483999951255,0.9185938713307445,0.9110270625,0.9894394800974817,0.3045,0.4656853374115848,0.00325,1218,13,3987,2782
BASE,XGBOOST,62,0.25,1000,DOMAIN_OOD,3858,0.9925633668899536,0.005,0.00468384074941452,0.2980132450331126,3.791799042999969,0.010566974999960621,0.8846979755026226,0.8782940042853599,0.9765013054830287,0.19388284085018145,0.3235294117647059,0.004665629860031105,374,9,1920,1555
BASE,XGBOOST,62,0.25,1000,TEMPLATE_OOD,6832,0.9925633668899536,0.005,0.00468384074941452,0.2980132450331126,3.791799042999969,0.01769839700000375,0.911678703349172,0.9033431667480216,0.9876425855513308,0.30415690866510536,0.4650850492390331,0.0038056206088992973,1039,13,3403,2377
BASE,XGBOOST,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9925633668899536,0.005,0.00468384074941452,0.2980132450331126,3.791799042999969,0.00966559000005418,0.8746033024966917,0.8678890739169748,0.9742120343839542,0.18338727076591155,0.30866999546073537,0.0048543689320388345,340,9,1845,1514
BASE,MLP,62,0.25,1000,IID,3051,0.9820255637168884,0.005,0.00468384074941452,0.3973509933774834,0.45503820299995823,0.020690863000027093,0.8527395629635568,0.8994296673517993,0.9791666666666666,0.3553875236294896,0.521497919556172,0.004014049172102358,376,8,1985,682
BASE,MLP,62,0.25,1000,TEMPORAL,8000,0.9820255637168884,0.005,0.00468384074941452,0.3973509933774834,0.45503820299995823,0.0595413839999992,0.9157362715187515,0.902927375,0.9869451697127938,0.378,0.5466377440347071,0.005,1512,20,3980,2488
BASE,MLP,62,0.25,1000,DOMAIN_OOD,3858,0.9820255637168884,0.005,0.00468384074941452,0.3973509933774834,0.45503820299995823,0.02766419500005668,0.8817100173567283,0.8682454721676004,0.973404255319149,0.2846034214618974,0.4404332129963899,0.007776049766718507,549,15,1914,1380
BASE,MLP,62,0.25,1000,TEMPLATE_OOD,6832,0.9820255637168884,0.005,0.00468384074941452,0.3973509933774834,0.45503820299995823,0.04805854200003523,0.9105415885372715,0.8971975110925855,0.9849445324881141,0.3638758782201405,0.5314236853356135,0.0055620608899297425,1243,19,3397,2173
BASE,MLP,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9820255637168884,0.005,0.00468384074941452,0.3973509933774834,0.45503820299995823,0.025123123000071246,0.8721632965405901,0.8572848699392202,0.9720558882235529,0.2626752966558792,0.41358811040339705,0.007551240560949299,487,14,1840,1367
DAPT,LOGREG,62,0.25,1000,IID,3051,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.03958202900003016,0.8550317848784235,0.8860434962823568,0.9790419161676647,0.30907372400756145,0.4698275862068966,0.0035122930255895636,327,7,1986,731
DAPT,LOGREG,62,0.25,1000,TEMPORAL,8000,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.0528002959999867,0.932502746913793,0.9250895,0.9900709219858156,0.349,0.5160813308687615,0.0035,1396,14,3986,2604
DAPT,LOGREG,62,0.25,1000,DOMAIN_OOD,3858,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.023444096999924113,0.905880238633723,0.8988656668926787,0.983739837398374,0.31363400725764645,0.47562893081761004,0.005184033177812338,605,10,1919,1324
DAPT,LOGREG,62,0.25,1000,TEMPLATE_OOD,6832,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.04270003099998121,0.9278775715725875,0.9209966084660147,0.9892650701899257,0.3507025761124122,0.5178301275124271,0.0038056206088992973,1198,13,3403,2218
