representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,base_ap,base_recall,base_f1,base_fpr,delta_ssl_ap,delta_ssl_recall,delta_ssl_f1,delta_ssl_fpr
CONTRASTIVE,XGBOOST,52,1.0,4000,TEMPLATE_OOD,6832,0.9926556944847107,0.005,0.00468384074941452,0.1368653421633554,13.368003889999954,0.02324905000000399,0.8856506253866095,0.8646986525730959,0.9883268482490273,0.2230679156908665,0.3639837592548364,0.0026346604215456673,762,9,3407,2654,0.9381736411108883,0.3515807962529274,0.5191268640587854,0.002927400468384075,-0.052523015724278754,-0.12851288056206087,-0.155143104803949,-0.0002927400468384078
CONTRASTIVE,XGBOOST,52,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9926556944847107,0.005,0.00468384074941452,0.1368653421633554,13.368003889999954,0.012662688999967031,0.8385467179052856,0.8198440294695047,0.9779735682819384,0.11974110032362459,0.21335896203748198,0.002696871628910464,222,5,1849,1632,0.9103052578122457,0.2308522114347357,0.3741258741258741,0.003236245954692557,-0.07175853990696013,-0.1111111111111111,-0.16076691208839214,-0.0005393743257820927
CONTRASTIVE,MLP,52,1.0,4000,IID,3051,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.020366219000038654,0.8381966829303285,0.8942959147185281,0.9578313253012049,0.3005671077504726,0.45755395683453237,0.007024586051179127,318,14,1979,740,0.9058724732529388,0.3771266540642722,0.546949965729952,0.0010035122930255895,-0.0676757903226104,-0.07655954631379963,-0.08939600889541965,0.006021073758153537
CONTRASTIVE,MLP,52,1.0,4000,TEMPORAL,8000,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.05277879400000529,0.8978995933092259,0.88143121875,0.9827067669172932,0.32675,0.49043151969981236,0.00575,1307,23,3977,2693,0.9558876777966643,0.31825,0.482379689276241,0.00125,-0.05798808448743842,0.008500000000000008,0.008051830423571382,0.0045
CONTRASTIVE,MLP,52,1.0,4000,DOMAIN_OOD,3858,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.026173758000027192,0.8675742037334084,0.8516225701356153,0.9788235294117648,0.21565578019699327,0.35344095157179267,0.004665629860031105,416,9,1920,1513,0.9401941310269034,0.21099015033696217,0.34830979888746255,0.0005184033177812338,-0.07261992729349498,0.004665629860031106,0.00513115268433012,0.00414722654224987
CONTRASTIVE,MLP,52,1.0,4000,TEMPLATE_OOD,6832,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.046064907999948446,0.8991747445430667,0.883273934069731,0.9848214285714286,0.32289227166276346,0.486331569664903,0.004976580796252928,1103,17,3399,2313,0.951508045225544,0.3012295081967213,0.46247191011235955,0.0014637002341920376,-0.052333300682477324,0.02166276346604218,0.023859659552543433,0.0035128805620608904
CONTRASTIVE,MLP,52,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.02522346400007791,0.8575827292290572,0.8417067269928049,0.979002624671916,0.2011866235167206,0.3337807606263982,0.004314994606256742,373,8,1846,1481,0.9348670648853273,0.18608414239482202,0.31363636363636366,0.0005393743257820927,-0.07728433565627013,0.015102481121898576,0.020144396990034563,0.003775620280474649
DAPT,LOGREG,62,0.1,400,IID,3051,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.02316970999993373,0.8447922241366416,0.8766931898696476,0.9673024523160763,0.33553875236294894,0.4982456140350877,0.006021073758153537,355,12,1981,703,0.8502201747584918,0.34120982986767484,0.5048951048951049,0.0055193176116407425,-0.005427950621850197,-0.0056710775047258966,-0.006649490860017204,0.0005017561465127949
DAPT,LOGREG,62,0.1,400,TEMPORAL,8000,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.07195206599999437,0.9172683850667207,0.9047348749999999,0.9876190476190476,0.25925,0.41069306930693067,0.00325,1037,13,3987,2963,0.9184294318654724,0.3175,0.4799697656840514,0.0055,-0.0011610467987517303,-0.058250000000000024,-0.06927669637712075,-0.00225
DAPT,LOGREG,62,0.1,400,DOMAIN_OOD,3858,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.023118143000033342,0.8823391287185185,0.8722572527419075,0.9779951100244498,0.20736132711249353,0.3421727972626176,0.004665629860031105,400,9,1920,1529,0.8855641610722524,0.2700881285640228,0.42237535468179976,0.008812856402280975,-0.0032250323537339476,-0.06272680145152928,-0.08020255741918214,-0.00414722654224987
DAPT,LOGREG,62,0.1,400,TEMPLATE_OOD,6832,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.04293288200005918,0.9100590359997753,0.8981961351458079,0.9844868735083532,0.24151053864168617,0.38787023977433005,0.0038056206088992973,825,13,3403,2591,0.9127579057506428,0.3085480093676815,0.4693832108661768,0.006147540983606557,-0.0026988697508674164,-0.06703747072599534,-0.08151297109184674,-0.00234192037470726
DAPT,LOGREG,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.01997369000002891,0.8720204556612519,0.8601068391733551,0.9754098360655737,0.1925566343042071,0.3216216216216216,0.0048543689320388345,357,9,1845,1497,0.8780934277212462,0.26429341963322545,0.4152542372881356,0.008629989212513484,-0.006072972059994353,-0.07173678532901834,-0.09363261566651399,-0.003775620280474649
DAPT,XGBOOST,62,0.1,400,IID,3051,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.0069556290000036824,0.8129530012469524,0.8652137395819205,0.9573170731707317,0.29678638941398866,0.4531024531024531,0.007024586051179127,314,14,1979,744,0.8075275314042074,0.22117202268431002,0.3611111111111111,0.002007024586051179,0.0054254698427449455,0.07561436672967864,0.09199134199134201,0.0050175614651279486
DAPT,XGBOOST,62,0.1,400,TEMPORAL,8000,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.017174024000041754,0.8788812495487968,0.86855725,0.9707174231332357,0.16575,0.28315182575272263,0.005,663,20,3980,3337,0.8745946672473406,0.11775,0.21012714699977694,0.003,0.004286582301456177,0.048000000000000015,0.07302467875294569,0.002
DAPT,XGBOOST,62,0.1,400,DOMAIN_OOD,3858,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.009222739999927398,0.827995800396789,0.827045173648987,0.9223300970873787,0.09849663037843442,0.17798594847775176,0.00829445308449974,190,16,1913,1739,0.8205223580859157,0.06013478486262312,0.1130053580126644,0.00414722654224987,0.007473442310873324,0.0383618455158113,0.06498059046508736,0.00414722654224987
DAPT,XGBOOST,62,0.1,400,TEMPLATE_OOD,6832,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.015269981999949778,0.8741530567568649,0.8639588326596426,0.9667250437828371,0.16159250585480095,0.2768999247554552,0.0055620608899297425,552,19,3397,2864,0.8669573839613183,0.11533957845433256,0.20622873593300184,0.0032201405152224825,0.00719567279554667,0.046252927400468394,0.07067118882245338,0.00234192037470726
DAPT,XGBOOST,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.008450407000054838,0.8162984892678954,0.8093180842261811,0.9222797927461139,0.09600862998921252,0.17391304347826086,0.008090614886731391,178,15,1839,1676,0.8084818929786752,0.06040992448759439,0.11353269133299544,0.0037756202804746495,0.007816596289220157,0.03559870550161812,0.06038035214526542,0.004314994606256742
DAPT,MLP,62,0.1,400,IID,3051,0.9856083989143372,0.005,0.00468384074941452,0.34216335540838855,0.22982700499994735,0.020510999999942214,0.8294513824992022,0.8760799850516506,0.9715762273901809,0.3553875236294896,0.5204152249134948,0.0055193176116407425,376,11,1982,682,0.8362381618436692,0.33648393194706994,0.5007032348804501,0.004014049172102358,-0.00678677934446692,0.018903591682419674,0.01971199003304469,0.0015052684395383846
DAPT,MLP,62,0.1,400,TEMPORAL,8000,0.9856083989143372,0.005,0.00468384074941452,0.34216335540838855,0.22982700499994735,0.05604563000008511,0.8907261849840948,0.8823901875000001,0.9848320693391116,0.22725,0.3692870201096892,0.0035,909,14,3986,3091,0.9027186686156339,0.26525,0.4180457052797478,0.00375,-0.011992483631539042,-0.03799999999999998,-0.0487586851700586,-0.0002499999999999998
DAPT,MLP,62,0.1,400,DOMAIN_OOD,3858,0.9856083989143372,0.005,0.00468384074941452,0.34216335540838855,0.22982700499994735,0.025030971999967733,0.8427640129600927,0.8398835164675691,0.967741935483871,0.13996889580093314,0.24456521739130435,0.004665629860031105,270,9,1920,1659,0.8575769392740427,0.1715914981855884,0.2916299559471366,0.005184033177812338,-0.014812926313949926,-0.03162260238465525,-0.047064738555832236,-0.0005184033177812334
DAPT,MLP,62,0.1,400,TEMPLATE_OOD,6832,0.9856083989143372,0.005,0.00468384074941452,0.34216335540838855,0.22982700499994735,0.04548945100009405,0.8830188557989804,0.873872402360568,0.9808743169398907,0.2101873536299766,0.3461909353905497,0.004098360655737705,718,14,3402,2698,0.895623829678643,0.2502927400468384,0.39915966386554624,0.0038056206088992973,-0.012604973879662529,-0.04010538641686179,-0.05296872847499656,0.0002927400468384078
DAPT,MLP,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9856083989143372,0.005,0.00468384074941452,0.34216335540838855,0.22982700499994735,0.024841759999958413,0.8277158346823756,0.8253759619423993,0.9628099173553719,0.1256742179072276,0.22232824427480916,0.0048543689320388345,233,9,1845,1621,0.8469133235837831,0.15210355987055016,0.2630597014925373,0.004314994606256742,-0.01919748890140749,-0.026429341963322556,-0.04073145721772817,0.0005393743257820927
CONTRASTIVE,LOGREG,62,0.1,400,IID,3051,0.9974019863911575,0.005,0.00468384074941452,0.08609271523178808,0.0169573580000133,0.02528742799995598,0.7619641670504729,0.8344441841340723,0.9435483870967742,0.11058601134215501,0.19796954314720813,0.0035122930255895636,117,7,1986,941,0.8502201747584918,0.34120982986767484,0.5048951048951049,0.0055193176116407425,-0.08825600770801889,-0.23062381852551983,-0.30692556174789676,-0.002007024586051179
CONTRASTIVE,LOGREG,62,0.1,400,TEMPORAL,8000,0.9974019863911575,0.005,0.00468384074941452,0.08609271523178808,0.0169573580000133,0.056613852999930714,0.8412689281460776,0.82456725,0.9670886075949368,0.0955,0.1738339021615472,0.00325,382,13,3987,3618,0.9184294318654724,0.3175,0.4799697656840514,0.0055,-0.07716050371939487,-0.222,-0.3061358635225042,-0.00225
CONTRASTIVE,LOGREG,62,0.1,400,DOMAIN_OOD,3858,0.9974019863911575,0.005,0.00468384074941452,0.08609271523178808,0.0169573580000133,0.023078414999986308,0.7960954474196011,0.7815611276521811,0.9435483870967742,0.060653188180404355,0.11397954213346323,0.0036288232244686366,117,7,1922,1812,0.8855641610722524,0.2700881285640228,0.42237535468179976,0.008812856402280975,-0.0894687136526513,-0.20943494038361846,-0.30839581254833653,-0.005184033177812339
CONTRASTIVE,LOGREG,62,0.1,400,TEMPLATE_OOD,6832,0.9974019863911575,0.005,0.00468384074941452,0.08609271523178808,0.0169573580000133,0.041557004999958735,0.8391096737565418,0.8200918737556835,0.967930029154519,0.09718969555035128,0.17664272412875764,0.0032201405152224825,332,11,3405,3084,0.9127579057506428,0.3085480093676815,0.4693832108661768,0.006147540983606557,-0.07364823199410098,-0.21135831381733022,-0.29274048673741915,-0.0029274004683840747
CONTRASTIVE,LOGREG,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9974019863911575,0.005,0.00468384074941452,0.08609271523178808,0.0169573580000133,0.020037629999933415,0.789547047218567,0.7695012620311894,0.95,0.061488673139158574,0.11550151975683891,0.003236245954692557,114,6,1848,1740,0.8780934277212462,0.26429341963322545,0.4152542372881356,0.008629989212513484,-0.08854638050267916,-0.20280474649406688,-0.2997527175312967,-0.005393743257820927
CONTRASTIVE,XGBOOST,62,0.1,400,IID,3051,0.9943422675132751,0.005,0.00468384074941452,0.05739514348785872,2.7440147239999533,0.00761142800001835,0.7094222562985943,0.8055761327216145,0.9240506329113924,0.06899810964083176,0.1284080914687775,0.0030105368790767687,73,6,1987,985,0.8075275314042074,0.22117202268431002,0.3611111111111111,0.002007024586051179,-0.09810527510561307,-0.15217391304347827,-0.23270301964233361,0.0010035122930255897
CONTRASTIVE,XGBOOST,62,0.1,400,TEMPORAL,8000,0.9943422675132751,0.005,0.00468384074941452,0.05739514348785872,2.7440147239999533,0.019172324999999546,0.8354588239261294,0.8174657499999999,0.9733333333333334,0.073,0.13581395348837208,0.002,292,8,3992,3708,0.8745946672473406,0.11775,0.21012714699977694,0.003,-0.03913584332121123,-0.04475,-0.07431319351140486,-0.001
CONTRASTIVE,XGBOOST,62,0.1,400,DOMAIN_OOD,3858,0.9943422675132751,0.005,0.00468384074941452,0.05739514348785872,2.7440147239999533,0.010633732999963286,0.7927463480214154,0.7796702589409791,0.9452054794520548,0.03576982892690513,0.06893106893106893,0.002073613271124935,69,4,1925,1860,0.8205223580859157,0.06013478486262312,0.1130053580126644,0.00414722654224987,-0.027776010064500256,-0.02436495593571799,-0.04407428908159547,-0.002073613271124935
CONTRASTIVE,XGBOOST,62,0.1,400,TEMPLATE_OOD,6832,0.9943422675132751,0.005,0.00468384074941452,0.05739514348785872,2.7440147239999533,0.01692326399995636,0.8344977589826416,0.815370669229799,0.9694656488549618,0.0743559718969555,0.13811854268624252,0.00234192037470726,254,8,3408,3162,0.8669573839613183,0.11533957845433256,0.20622873593300184,0.0032201405152224825,-0.032459624978676715,-0.04098360655737705,-0.06811019324675932,-0.0008782201405152226
CONTRASTIVE,XGBOOST,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9943422675132751,0.005,0.00468384074941452,0.05739514348785872,2.7440147239999533,0.009656973999994989,0.7855123957794793,0.7682051926561306,0.9402985074626866,0.03398058252427184,0.06559083810515356,0.002157497303128371,63,4,1850,1791,0.8084818929786752,0.06040992448759439,0.11353269133299544,0.0037756202804746495,-0.022969497199195943,-0.02642934196332255,-0.04794185322784188,-0.0016181229773462786
CONTRASTIVE,MLP,62,0.1,400,IID,3051,0.9858248829841614,0.005,0.00468384074941452,0.10596026490066225,0.21956012700002248,0.022007752999911645,0.7193387952683561,0.8111504632944986,0.864,0.10207939508506617,0.18258664412510567,0.008529854490717512,108,17,1976,950,0.8362381618436692,0.33648393194706994,0.5007032348804501,0.004014049172102358,-0.11689936657531308,-0.23440453686200377,-0.31811659075534443,0.004515805318615154
CONTRASTIVE,MLP,62,0.1,400,TEMPORAL,8000,0.9858248829841614,0.005,0.00468384074941452,0.10596026490066225,0.21956012700002248,0.05778781399999389,0.8123860904966672,0.7943502499999999,0.9607250755287009,0.0795,0.14684830293234818,0.00325,318,13,3987,3682,0.9027186686156339,0.26525,0.4180457052797478,0.00375,-0.09033257811896667,-0.18574999999999997,-0.27119740234739964,-0.0005
CONTRASTIVE,MLP,62,0.1,400,DOMAIN_OOD,3858,0.9858248829841614,0.005,0.00468384074941452,0.10596026490066225,0.21956012700002248,0.025970706999942195,0.7736194373746347,0.7650216700111608,0.9326923076923077,0.05028512182477968,0.0954254795868175,0.0036288232244686366,97,7,1922,1832,0.8575769392740427,0.1715914981855884,0.2916299559471366,0.005184033177812338,-0.08395750189940798,-0.12130637636080871,-0.19620447636031907,-0.0015552099533437014
CONTRASTIVE,MLP,62,0.1,400,TEMPLATE_OOD,6832,0.9858248829841614,0.005,0.00468384074941452,0.10596026490066225,0.21956012700002248,0.045602151000025515,0.8138941618197745,0.7947941118801727,0.9652777777777778,0.08138173302107728,0.15010799136069114,0.002927400468384075,278,10,3406,3138,0.895623829678643,0.2502927400468384,0.39915966386554624,0.0038056206088992973,-0.08172966785886848,-0.16891100702576112,-0.2490516725048551,-0.0008782201405152222
CONTRASTIVE,MLP,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9858248829841614,0.005,0.00468384074941452,0.10596026490066225,0.21956012700002248,0.024866313000075024,0.7643035304912107,0.7497050023914007,0.93,0.05016181229773463,0.09518935516888434,0.0037756202804746495,93,7,1847,1761,0.8469133235837831,0.15210355987055016,0.2630597014925373,0.004314994606256742,-0.08260979309257244,-0.10194174757281553,-0.167870346323653,-0.0005393743257820923
DAPT,LOGREG,62,0.25,1000,IID,3051,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.03958202900003016,0.8550317848784235,0.8860434962823568,0.9790419161676647,0.30907372400756145,0.4698275862068966,0.0035122930255895636,327,7,1986,731,0.8621631846084108,0.1502835538752363,0.26044226044226043,0.002007024586051179,-0.007131399729987331,0.15879017013232516,0.20938532576463614,0.0015052684395383846
DAPT,LOGREG,62,0.25,1000,TEMPORAL,8000,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.0528002959999867,0.932502746913793,0.9250895,0.9900709219858156,0.349,0.5160813308687615,0.0035,1396,14,3986,2604,0.9298274500182462,0.24725,0.3958375025015009,0.002,0.002675296895546797,0.10174999999999998,0.12024382836726061,0.0015
DAPT,LOGREG,62,0.25,1000,DOMAIN_OOD,3858,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.023444096999924113,0.905880238633723,0.8988656668926787,0.983739837398374,0.31363400725764645,0.47562893081761004,0.005184033177812338,605,10,1919,1324,0.9010605181257381,0.22757905650596164,0.36999578592498944,0.002592016588906169,0.004819720507984959,0.08605495075168482,0.1056331448926206,0.002592016588906169
DAPT,LOGREG,62,0.25,1000,TEMPLATE_OOD,6832,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.04270003099998121,0.9278775715725875,0.9209966084660147,0.9892650701899257,0.3507025761124122,0.5178301275124271,0.0038056206088992973,1198,13,3403,2218,0.9263277616319344,0.24151053864168617,0.38832666509767005,0.00234192037470726,0.001549809940653124,0.109192037470726,0.12950346241475702,0.0014637002341920374
DAPT,LOGREG,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.020314909000035186,0.8976479495640595,0.8901497563796869,0.9828767123287672,0.30960086299892126,0.47087776866283837,0.005393743257820928,574,10,1844,1280,0.8968117348118001,0.21467098166127294,0.3526805494018609,0.002696871628910464,0.0008362147522593677,0.09492988133764832,0.11819721926097748,0.002696871628910464
