representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,iid_ap,iid_recall,iid_f1,iid_fpr,drop_ap,drop_recall,drop_f1,fpr_increase,ap_retention
DAPT,XGBOOST,52,1.0,4000,DOMAIN_OOD,3858,0.9814761281013489,0.005,0.00468384074941452,0.41721854304635764,10.07231962100002,0.013826667999978781,0.920326908134049,0.9152866093117491,0.9896142433234422,0.34577501296008295,0.5124855935459086,0.0036288232244686366,667,7,1922,1262,0.8729400437669985,0.3657844990548204,0.5308641975308642,0.006522829904666332,-0.04738686436705053,0.02000948609473746,0.01837860398495561,-0.0028940066801976957,1.0542842142543514
DAPT,XGBOOST,52,1.0,4000,TEMPLATE_OOD,6832,0.9814761281013489,0.005,0.00468384074941452,0.41721854304635764,10.07231962100002,0.02334190400006264,0.9373264473293066,0.9319765026408305,0.9909596662030598,0.41715456674473067,0.5871446229913473,0.0038056206088992973,1425,13,3403,1991,0.8729400437669985,0.3657844990548204,0.5308641975308642,0.006522829904666332,-0.06438640356230807,-0.05137006768991026,-0.05628042546048306,-0.002717209295767035,1.0737581051780618
DAPT,XGBOOST,52,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9814761281013489,0.005,0.00468384074941452,0.41721854304635764,10.07231962100002,0.012402197999904274,0.9111941407703126,0.9070393877083165,0.9877622377622378,0.3047464940668824,0.46578730420445175,0.0037756202804746495,565,7,1847,1289,0.8729400437669985,0.3657844990548204,0.5308641975308642,0.006522829904666332,-0.03825409700331406,0.06103800498793799,0.06507689332641248,-0.0027472096241916827,1.0438221356397355
DAPT,MLP,52,1.0,4000,TEMPORAL,8000,0.987502932548523,0.005,0.00468384074941452,0.293598233995585,1.7688342290000492,0.05275950099996862,0.948200058768874,0.9443125625,0.9968228752978554,0.31375,0.4772770488686062,0.001,1255,4,3996,2745,0.8937121731384589,0.2514177693761815,0.400904295403165,0.0015052684395383843,-0.05448788563041518,-0.062332230623818485,-0.0763727534654412,-0.0005052684395383843,1.0609680468366784
DAPT,MLP,52,1.0,4000,DOMAIN_OOD,3858,0.987502932548523,0.005,0.00468384074941452,0.293598233995585,1.7688342290000492,0.02573648600002798,0.9318032441757099,0.9289365529699888,0.994750656167979,0.1964748574390876,0.3281385281385281,0.0010368066355624676,379,2,1927,1550,0.8937121731384589,0.2514177693761815,0.400904295403165,0.0015052684395383843,-0.03809107103725107,0.054942911937093886,0.0727657672646369,-0.00046846180397591675,1.0426211840703548
DAPT,MLP,52,1.0,4000,TEMPLATE_OOD,6832,0.987502932548523,0.005,0.00468384074941452,0.293598233995585,1.7688342290000492,0.049610389999998006,0.9435736065507954,0.9395824306610576,0.99609375,0.29859484777517564,0.4594594594594595,0.00117096018735363,1020,4,3412,2396,0.8937121731384589,0.2514177693761815,0.400904295403165,0.0015052684395383843,-0.04986143341233651,-0.047177078398994154,-0.05855516405629446,-0.0003343082521847544,1.0557913777063566
DAPT,MLP,52,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.987502932548523,0.005,0.00468384074941452,0.293598233995585,1.7688342290000492,0.026290180999922086,0.9246180369941708,0.9224365755141513,0.9937304075235109,0.1709816612729234,0.2917625402669121,0.0010787486515641855,317,2,1852,1537,0.8937121731384589,0.2514177693761815,0.400904295403165,0.0015052684395383843,-0.030905863855711924,0.08043610810325807,0.1091417551362529,-0.0004265197879741989,1.0345814511479456
CONTRASTIVE,LOGREG,52,1.0,4000,TEMPORAL,8000,0.9922129561882762,0.005,0.00468384074941452,0.26269315673289184,0.6458979740000359,0.05028891400002067,0.9035782353718118,0.8868119374999999,0.9884238646482636,0.2775,0.4333398399375366,0.00325,1110,13,3987,2890,0.8277023716391747,0.2826086956521739,0.4364963503649635,0.006522829904666332,-0.0758758637326371,0.005108695652173867,0.003156510427426873,-0.0032728299046663324,1.0916704679513884
CONTRASTIVE,LOGREG,52,1.0,4000,DOMAIN_OOD,3858,0.9922129561882762,0.005,0.00468384074941452,0.26269315673289184,0.6458979740000359,0.020774412000037046,0.8717338247472637,0.8531448591939729,0.9802816901408451,0.18040435458786935,0.30472854640980734,0.0036288232244686366,348,7,1922,1581,0.8277023716391747,0.2826086956521739,0.4364963503649635,0.006522829904666332,-0.04403145310808898,0.10220434106430454,0.13176780395515614,-0.0028940066801976957,1.0531972054409962
CONTRASTIVE,LOGREG,52,1.0,4000,TEMPLATE_OOD,6832,0.9922129561882762,0.005,0.00468384074941452,0.26269315673289184,0.6458979740000359,0.042738307000036,0.9002383038434262,0.8835782431757977,0.9871106337271751,0.2690281030444965,0.4228203358638141,0.00351288056206089,919,12,3404,2497,0.8277023716391747,0.2826086956521739,0.4364963503649635,0.006522829904666332,-0.07253593220425147,0.01358059260767741,0.013676014501149358,-0.0030099493426054423,1.087635283756167
CONTRASTIVE,LOGREG,52,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9922129561882762,0.005,0.00468384074941452,0.26269315673289184,0.6458979740000359,0.019964886000025217,0.8631437575705647,0.8440992914238898,0.9808917197452229,0.16612729234088458,0.28413284132841327,0.003236245954692557,308,6,1848,1546,0.8277023716391747,0.2826086956521739,0.4364963503649635,0.006522829904666332,-0.03544138593139001,0.11648140331128931,0.15236350903655022,-0.0032865839499737755,1.0428189976805335
CONTRASTIVE,XGBOOST,52,1.0,4000,TEMPORAL,8000,0.9926556944847107,0.005,0.00468384074941452,0.1368653421633554,13.368003889999954,0.027186905000007755,0.884937052253555,0.8649441249999998,0.9889746416758545,0.22425,0.36560016303240267,0.0025,897,10,3990,3103,0.8077588990721344,0.15973534971644612,0.27324171382376716,0.005017561465127948,-0.07717815318142063,-0.06451465028355388,-0.0923584492086355,-0.0025175614651279476,1.0955460265062689
CONTRASTIVE,XGBOOST,52,1.0,4000,DOMAIN_OOD,3858,0.9926556944847107,0.005,0.00468384074941452,0.1368653421633554,13.368003889999954,0.014111483999954544,0.844532864588156,0.8260032609154266,0.9774436090225563,0.13478486262312078,0.23690205011389523,0.003110419906687403,260,6,1923,1669,0.8077588990721344,0.15973534971644612,0.27324171382376716,0.005017561465127948,-0.036773965516021634,0.02495048709332534,0.03633966370987193,-0.001907141558440545,1.0455259181400087
CONTRASTIVE,XGBOOST,52,1.0,4000,TEMPLATE_OOD,6832,0.9926556944847107,0.005,0.00468384074941452,0.1368653421633554,13.368003889999954,0.02324905000000399,0.8856506253866095,0.8646986525730959,0.9883268482490273,0.2230679156908665,0.3639837592548364,0.0026346604215456673,762,9,3407,2654,0.8077588990721344,0.15973534971644612,0.27324171382376716,0.005017561465127948,-0.07789172631447516,-0.06333256597442039,-0.09074204543106923,-0.0023829010435822803,1.0964294251712345
CONTRASTIVE,XGBOOST,52,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9926556944847107,0.005,0.00468384074941452,0.1368653421633554,13.368003889999954,0.012662688999967031,0.8385467179052856,0.8198440294695047,0.9779735682819384,0.11974110032362459,0.21335896203748198,0.002696871628910464,222,5,1849,1632,0.8077588990721344,0.15973534971644612,0.27324171382376716,0.005017561465127948,-0.03078781883315118,0.039994249392821535,0.05988275178628519,-0.0023206898362174836,1.038115109432427
CONTRASTIVE,MLP,52,1.0,4000,TEMPORAL,8000,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.05277879400000529,0.8978995933092259,0.88143121875,0.9827067669172932,0.32675,0.49043151969981236,0.00575,1307,23,3977,2693,0.8381966829303285,0.3005671077504726,0.45755395683453237,0.007024586051179127,-0.05970291037889741,-0.026182892249527412,-0.032877562865279986,-0.0012745860511791272,1.071227805591137
CONTRASTIVE,MLP,52,1.0,4000,DOMAIN_OOD,3858,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.026173758000027192,0.8675742037334084,0.8516225701356153,0.9788235294117648,0.21565578019699327,0.35344095157179267,0.004665629860031105,416,9,1920,1513,0.8381966829303285,0.3005671077504726,0.45755395683453237,0.007024586051179127,-0.02937752080307998,0.0849113275534793,0.1041130052627397,-0.0023589561911480225,1.0350484813425609
CONTRASTIVE,MLP,52,1.0,4000,TEMPLATE_OOD,6832,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.046064907999948446,0.8991747445430667,0.883273934069731,0.9848214285714286,0.32289227166276346,0.486331569664903,0.004976580796252928,1103,17,3399,2313,0.8381966829303285,0.3005671077504726,0.45755395683453237,0.007024586051179127,-0.06097806161273822,-0.02232516391229089,-0.028777612830370614,-0.0020480052549261994,1.0727491087170131
CONTRASTIVE,MLP,52,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9814363718032837,0.005,0.00468384074941452,0.3068432671081678,1.7685139090000348,0.02522346400007791,0.8575827292290572,0.8417067269928049,0.979002624671916,0.2011866235167206,0.3337807606263982,0.004314994606256742,373,8,1846,1481,0.8381966829303285,0.3005671077504726,0.45755395683453237,0.007024586051179127,-0.019386046298728754,0.09938048423375198,0.12377319620813415,-0.0027095914449223853,1.0231282784739202
BASE,LOGREG,62,0.1,400,TEMPORAL,8000,0.9928123341141797,0.005,0.00468384074941452,0.3487858719646799,0.025357652000025155,0.06388279700001931,0.9184294318654724,0.9120857499999999,0.9829721362229102,0.3175,0.4799697656840514,0.0055,1270,22,3978,2730,0.8502201747584918,0.34120982986767484,0.5048951048951049,0.0055193176116407425,-0.06820925710698067,0.023709829867674836,0.0249253392110535,-1.931761164074286e-05,1.0802254041152997
BASE,LOGREG,62,0.1,400,DOMAIN_OOD,3858,0.9928123341141797,0.005,0.00468384074941452,0.3487858719646799,0.025357652000025155,0.021494734000043536,0.8855641610722524,0.8804993011364294,0.9684014869888475,0.2700881285640228,0.42237535468179976,0.008812856402280975,521,17,1912,1408,0.8502201747584918,0.34120982986767484,0.5048951048951049,0.0055193176116407425,-0.03534398631376068,0.07112170130365203,0.08251975021330515,0.0032935387906402325,1.0415703924266444
BASE,LOGREG,62,0.1,400,TEMPLATE_OOD,6832,0.9928123341141797,0.005,0.00468384074941452,0.3487858719646799,0.025357652000025155,0.04202521699994577,0.9127579057506428,0.9064513873273039,0.9804651162790697,0.3085480093676815,0.4693832108661768,0.006147540983606557,1054,21,3395,2362,0.8502201747584918,0.34120982986767484,0.5048951048951049,0.0055193176116407425,-0.06253773099215099,0.03266182049999333,0.035511894028928126,0.0006282233719658147,1.073554748344939
BASE,LOGREG,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9928123341141797,0.005,0.00468384074941452,0.3487858719646799,0.025357652000025155,0.019544923000012204,0.8780934277212462,0.8728065735009525,0.9683794466403162,0.26429341963322545,0.4152542372881356,0.008629989212513484,490,16,1838,1364,0.8502201747584918,0.34120982986767484,0.5048951048951049,0.0055193176116407425,-0.027873252962754447,0.0769164102344494,0.08964086760696932,0.003110671600872741,1.0327835704094788
BASE,XGBOOST,62,0.1,400,TEMPORAL,8000,0.9944495558738708,0.005,0.00468384074941452,0.20088300220750552,2.0460223340000994,0.018487491999962913,0.8745946672473406,0.8690326874999998,0.9751552795031055,0.11775,0.21012714699977694,0.003,471,12,3988,3529,0.8075275314042074,0.22117202268431002,0.3611111111111111,0.002007024586051179,-0.06706713584313317,0.10342202268431003,0.15098396411133416,0.000992975413948821,1.0830524449445214
BASE,XGBOOST,62,0.1,400,DOMAIN_OOD,3858,0.9944495558738708,0.005,0.00468384074941452,0.20088300220750552,2.0460223340000994,0.009912203999988378,0.8205223580859157,0.8310749599372863,0.9354838709677419,0.06013478486262312,0.1130053580126644,0.00414722654224987,116,8,1921,1813,0.8075275314042074,0.22117202268431002,0.3611111111111111,0.002007024586051179,-0.01299482668170826,0.16103723782168688,0.2481057530984467,0.0021402019561986914,1.0160921159667604
BASE,XGBOOST,62,0.1,400,TEMPLATE_OOD,6832,0.9944495558738708,0.005,0.00468384074941452,0.20088300220750552,2.0460223340000994,0.018206484000074852,0.8669573839613183,0.8621178953978796,0.9728395061728395,0.11533957845433256,0.20622873593300184,0.0032201405152224825,394,11,3405,3022,0.8075275314042074,0.22117202268431002,0.3611111111111111,0.002007024586051179,-0.05942985255711086,0.10583244422997747,0.15488237517810927,0.0012131159291713036,1.0735948314403205
BASE,XGBOOST,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9944495558738708,0.005,0.00468384074941452,0.20088300220750552,2.0460223340000994,0.010314984000046934,0.8084818929786752,0.8170168235914301,0.9411764705882353,0.06040992448759439,0.11353269133299544,0.0037756202804746495,112,7,1847,1742,0.8075275314042074,0.22117202268431002,0.3611111111111111,0.002007024586051179,-0.0009543615744678213,0.16076209819671564,0.24757841977811568,0.0017685956944234705,1.0011818316247476
BASE,MLP,62,0.1,400,TEMPORAL,8000,0.9913244843482971,0.005,0.00468384074941452,0.3686534216335541,0.27767138100000466,0.05745361200001753,0.9027186686156339,0.8938602499999999,0.9860594795539034,0.26525,0.4180457052797478,0.00375,1061,15,3985,2939,0.8362381618436692,0.33648393194706994,0.5007032348804501,0.004014049172102358,-0.06648050677196471,0.07123393194706995,0.08265752960070227,-0.0002640491721023581,1.0794994892667824
BASE,MLP,62,0.1,400,DOMAIN_OOD,3858,0.9913244843482971,0.005,0.00468384074941452,0.3686534216335541,0.27767138100000466,0.027456551999989642,0.8575769392740427,0.8538121455796914,0.9706744868035191,0.1715914981855884,0.2916299559471366,0.005184033177812338,331,10,1919,1598,0.8362381618436692,0.33648393194706994,0.5007032348804501,0.004014049172102358,-0.02133877743037349,0.16489243376148155,0.2090732789333135,0.00116998400570998,1.0255175838702786
BASE,MLP,62,0.1,400,TEMPLATE_OOD,6832,0.9913244843482971,0.005,0.00468384074941452,0.3686534216335541,0.27767138100000466,0.04582777400003124,0.895623829678643,0.8864090634238108,0.9850230414746544,0.2502927400468384,0.39915966386554624,0.0038056206088992973,855,13,3403,2561,0.8362381618436692,0.33648393194706994,0.5007032348804501,0.004014049172102358,-0.05938566783497379,0.08619119190023156,0.10154357101490386,-0.00020842856320306066,1.0710152568307156
BASE,MLP,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9913244843482971,0.005,0.00468384074941452,0.3686534216335541,0.27767138100000466,0.026269694000006893,0.8469133235837831,0.8421041300828903,0.9724137931034482,0.15210355987055016,0.2630597014925373,0.004314994606256742,282,8,1846,1572,0.8362381618436692,0.33648393194706994,0.5007032348804501,0.004014049172102358,-0.010675161740113959,0.18438037207651978,0.23764353338791278,0.00030094543415438383,1.0127656955006432
DAPT,LOGREG,62,0.1,400,TEMPORAL,8000,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.07195206599999437,0.9172683850667207,0.9047348749999999,0.9876190476190476,0.25925,0.41069306930693067,0.00325,1037,13,3987,2963,0.8447922241366416,0.33553875236294894,0.4982456140350877,0.006021073758153537,-0.07247616093007914,0.07628875236294896,0.08755254472815704,-0.0027710737581535375,1.0857916998515795
DAPT,LOGREG,62,0.1,400,DOMAIN_OOD,3858,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.023118143000033342,0.8823391287185185,0.8722572527419075,0.9779951100244498,0.20736132711249353,0.3421727972626176,0.004665629860031105,400,9,1920,1529,0.8447922241366416,0.33553875236294894,0.4982456140350877,0.006021073758153537,-0.03754690458187693,0.12817742525045542,0.1560728167724701,-0.0013554438981224328,1.0444451351576407
DAPT,LOGREG,62,0.1,400,TEMPLATE_OOD,6832,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.04293288200005918,0.9100590359997753,0.8981961351458079,0.9844868735083532,0.24151053864168617,0.38787023977433005,0.0038056206088992973,825,13,3403,2591,0.8447922241366416,0.33553875236294894,0.4982456140350877,0.006021073758153537,-0.06526681186313377,0.09402821372126277,0.11037537426075766,-0.00221545314925424,1.0772578274259508
DAPT,LOGREG,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9910168246075871,0.005,0.00468384074941452,0.3355408388520971,0.028955776999964655,0.01997369000002891,0.8720204556612519,0.8601068391733551,0.9754098360655737,0.1925566343042071,0.3216216216216216,0.0048543689320388345,357,9,1845,1497,0.8447922241366416,0.33553875236294894,0.4982456140350877,0.006021073758153537,-0.02722823152461029,0.14298211805874184,0.1766239924134661,-0.0011667048261147029,1.0322306843584372
DAPT,XGBOOST,62,0.1,400,TEMPORAL,8000,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.017174024000041754,0.8788812495487968,0.86855725,0.9707174231332357,0.16575,0.28315182575272263,0.005,663,20,3980,3337,0.8129530012469524,0.29678638941398866,0.4531024531024531,0.007024586051179127,-0.0659282483018444,0.13103638941398865,0.1699506273497305,-0.002024586051179127,1.0810972444910345
DAPT,XGBOOST,62,0.1,400,DOMAIN_OOD,3858,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.009222739999927398,0.827995800396789,0.827045173648987,0.9223300970873787,0.09849663037843442,0.17798594847775176,0.00829445308449974,190,16,1913,1739,0.8129530012469524,0.29678638941398866,0.4531024531024531,0.007024586051179127,-0.015042799149836639,0.19828975903555424,0.2751165046247014,0.0012698670333206137,1.01850389767522
DAPT,XGBOOST,62,0.1,400,TEMPLATE_OOD,6832,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.015269981999949778,0.8741530567568649,0.8639588326596426,0.9667250437828371,0.16159250585480095,0.2768999247554552,0.0055620608899297425,552,19,3397,2864,0.8129530012469524,0.29678638941398866,0.4531024531024531,0.007024586051179127,-0.06120005550991259,0.1351938835591877,0.1762025283469979,-0.0014625251612493846,1.0752811729780696
DAPT,XGBOOST,62,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9911448955535889,0.005,0.00468384074941452,0.30022075055187636,1.9119089810000105,0.008450407000054838,0.8162984892678954,0.8093180842261811,0.9222797927461139,0.09600862998921252,0.17391304347826086,0.008090614886731391,178,15,1839,1676,0.8129530012469524,0.29678638941398866,0.4531024531024531,0.007024586051179127,-0.0033454880209430327,0.20077775942477616,0.27918940962419225,0.0010660288355522638,1.004115229313148
