representation,classifier,seed,label_budget,target_fpr,comparison,iid_n,ood_n,iid_prevalence,ood_prevalence,iid_ap,ood_ap,ap_delta_ood_minus_iid,iid_empirical_fpr,ood_empirical_fpr,empirical_fpr_delta,iid_recall,ood_recall,recall_delta
BASE,XGBOOST,72,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9304703817324338,0.9124643096248397,-0.018006072107594084,0.008506616257088847,0.008629989212513484,0.00012337295542463704,0.4943289224952741,0.3743257820927724,-0.1200031404025017
BASE,XGBOOST,72,1.0,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9304703817324338,0.9453749255893922,0.014904543856958385,0.021739130434782608,0.018,-0.0037391304347826095,0.5718336483931947,0.59925,0.027416351606805223
BASE,XGBOOST,72,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9304703817324338,0.9199436676020775,-0.01052671413035633,0.021739130434782608,0.026438569206842923,0.004699438772060315,0.5718336483931947,0.5329186106791084,-0.03891503771408633
BASE,XGBOOST,72,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9304703817324338,0.9396827179748242,0.009212336242390373,0.021739130434782608,0.019613583138173303,-0.002125547296609305,0.5718336483931947,0.580503512880562,0.008669864487367285
BASE,XGBOOST,72,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9304703817324338,0.9124643096248397,-0.018006072107594084,0.021739130434782608,0.02535059331175836,0.0036114628769757517,0.5718336483931947,0.505933117583603,-0.06590053080959168
BASE,XGBOOST,82,0.1,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8852633007193482,0.8927980194599684,0.007534718740620172,0.013232514177693762,0.007,-0.006232514177693761,0.29111531190926276,0.29575,0.004634688090737249
BASE,XGBOOST,82,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8852633007193482,0.8579327619196836,-0.027330538799664628,0.013232514177693762,0.005702436495593572,-0.007530077682100189,0.29111531190926276,0.18506998444790046,-0.1060453274613623
BASE,XGBOOST,82,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8852633007193482,0.8897841043312493,0.004520803611901103,0.013232514177693762,0.004976580796252928,-0.008255933381440834,0.29111531190926276,0.2962529274004684,0.005137615491205616
BASE,XGBOOST,82,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8852633007193482,0.8476005615151454,-0.03766273920420282,0.013232514177693762,0.005393743257820928,-0.007838770919872833,0.29111531190926276,0.17475728155339806,-0.1163580303558647
BASE,XGBOOST,82,0.1,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8852633007193482,0.8927980194599684,0.007534718740620172,0.017958412098298678,0.01225,-0.005708412098298678,0.3449905482041588,0.35475,0.0097594517958412
BASE,XGBOOST,82,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8852633007193482,0.8579327619196836,-0.027330538799664628,0.017958412098298678,0.010368066355624676,-0.007590345742674002,0.3449905482041588,0.24675997926386728,-0.09823056894029153
BASE,XGBOOST,82,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8852633007193482,0.8897841043312493,0.004520803611901103,0.017958412098298678,0.010831381733021077,-0.007127030365277601,0.3449905482041588,0.3559718969555035,0.01098134875134471
BASE,XGBOOST,82,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8852633007193482,0.8476005615151454,-0.03766273920420282,0.017958412098298678,0.010248112189859764,-0.007710299908438915,0.3449905482041588,0.23408845738942827,-0.11090209081473054
BASE,XGBOOST,82,0.1,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8852633007193482,0.8927980194599684,0.007534718740620172,0.0330812854442344,0.02375,-0.009331285444234401,0.43856332703213613,0.452,0.013436672967863883
BASE,XGBOOST,82,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8852633007193482,0.8579327619196836,-0.027330538799664628,0.0330812854442344,0.027475375842405392,-0.0056059096018290094,0.43856332703213613,0.34940383618455156,-0.08915949084758457
BASE,XGBOOST,82,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8852633007193482,0.8897841043312493,0.004520803611901103,0.0330812854442344,0.023126463700234193,-0.009954821744000208,0.43856332703213613,0.446135831381733,0.007572504349596887
BASE,XGBOOST,82,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8852633007193482,0.8476005615151454,-0.03766273920420282,0.0330812854442344,0.02750809061488673,-0.0055731948293476705,0.43856332703213613,0.3300970873786408,-0.10846623965349533
BASE,XGBOOST,82,0.25,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.891127325311527,0.9112919629309527,0.020164637619425663,0.006616257088846881,0.005,-0.0016162570888468807,0.1937618147448015,0.28825,0.0944881852551985
BASE,XGBOOST,82,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.891127325311527,0.8864489699392435,-0.00467835537228356,0.006616257088846881,0.003110419906687403,-0.003505837182159478,0.1937618147448015,0.20165889061689996,0.007897075872098452
BASE,XGBOOST,82,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.891127325311527,0.907968282938667,0.016840957627139996,0.006616257088846881,0.002927400468384075,-0.0036888566204628056,0.1937618147448015,0.2854215456674473,0.09165973092264582
BASE,XGBOOST,82,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.891127325311527,0.8746504716934739,-0.016476853618053178,0.006616257088846881,0.002696871628910464,-0.003919385459936416,0.1937618147448015,0.18392664509169362,-0.009835169653107878
BASE,XGBOOST,82,0.25,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.891127325311527,0.9112919629309527,0.020164637619425663,0.014177693761814745,0.01,-0.004177693761814745,0.3449905482041588,0.3925,0.04750945179584121
BASE,XGBOOST,82,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.891127325311527,0.8864489699392435,-0.00467835537228356,0.014177693761814745,0.008812856402280975,-0.00536483735953377,0.3449905482041588,0.29704510108864696,-0.04794544711551185
BASE,XGBOOST,82,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.891127325311527,0.907968282938667,0.016840957627139996,0.014177693761814745,0.007903981264637002,-0.006273712497177742,0.3449905482041588,0.3790983606557377,0.0341078124515789
BASE,XGBOOST,82,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.891127325311527,0.8746504716934739,-0.016476853618053178,0.014177693761814745,0.008629989212513484,-0.005547704549301261,0.3449905482041588,0.27130528586839264,-0.07368526233576617
BASE,XGBOOST,82,0.25,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.891127325311527,0.9112919629309527,0.020164637619425663,0.02551984877126654,0.0185,-0.007019848771266542,0.44234404536862004,0.5,0.05765595463137996
BASE,XGBOOST,82,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.891127325311527,0.8864489699392435,-0.00467835537228356,0.02551984877126654,0.01918092275790565,-0.0063389260133608905,0.44234404536862004,0.4131674442716433,-0.02917660109697673
BASE,XGBOOST,82,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.891127325311527,0.907968282938667,0.016840957627139996,0.02551984877126654,0.016978922716627636,-0.008540926054638905,0.44234404536862004,0.4783372365339578,0.03599319116533778
BASE,XGBOOST,82,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.891127325311527,0.8746504716934739,-0.016476853618053178,0.02551984877126654,0.019417475728155338,-0.006102373043111203,0.44234404536862004,0.3743257820927724,-0.06801826327584765
BASE,XGBOOST,82,1.0,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.930233220797613,0.9428789509680193,0.012645730170406377,0.002835538752362949,0.003,0.00016446124763705092,0.39792060491493386,0.3515,-0.04642060491493388
BASE,XGBOOST,82,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.930233220797613,0.9195091476654903,-0.010724073132122647,0.002835538752362949,0.003110419906687403,0.00027488115432445365,0.39792060491493386,0.24572317262830481,-0.15219743228662905
BASE,XGBOOST,82,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.930233220797613,0.9370152905883329,0.006782069790719936,0.002835538752362949,0.0032201405152224825,0.0003846017628595334,0.39792060491493386,0.3439695550351288,-0.053951049879805035
BASE,XGBOOST,82,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.930233220797613,0.9123689845932259,-0.01786423620438704,0.002835538752362949,0.002696871628910464,-0.00013866712345248508,0.39792060491493386,0.22330097087378642,-0.17461963404114744
BASE,XGBOOST,82,1.0,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.930233220797613,0.9428789509680193,0.012645730170406377,0.014177693761814745,0.01025,-0.003927693761814744,0.5132325141776938,0.52775,0.014517485822306275
BASE,XGBOOST,82,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.930233220797613,0.9195091476654903,-0.010724073132122647,0.014177693761814745,0.01503369621565578,0.0008560024538410357,0.5132325141776938,0.454639709694142,-0.05859280448355175
BASE,XGBOOST,82,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.930233220797613,0.9370152905883329,0.006782069790719936,0.014177693761814745,0.01053864168618267,-0.0036390520756320755,0.5132325141776938,0.5117096018735363,-0.0015229123041574644
BASE,XGBOOST,82,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.930233220797613,0.9123689845932259,-0.01786423620438704,0.014177693761814745,0.01348435814455232,-0.000693335617262425,0.5132325141776938,0.4250269687162891,-0.08820554546140469
BASE,XGBOOST,82,1.0,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.930233220797613,0.9428789509680193,0.012645730170406377,0.026465028355387523,0.01925,-0.007215028355387523,0.5822306238185255,0.61175,0.029519376181474488
BASE,XGBOOST,82,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.930233220797613,0.9195091476654903,-0.010724073132122647,0.026465028355387523,0.027993779160186624,0.0015287508047991012,0.5822306238185255,0.5515811301192327,-0.030649493699292818
BASE,XGBOOST,82,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.930233220797613,0.9370152905883329,0.006782069790719936,0.026465028355387523,0.02078454332552693,-0.005680485029860592,0.5822306238185255,0.59192037470726,0.009689750888734472
BASE,XGBOOST,82,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.930233220797613,0.9123689845932259,-0.01786423620438704,0.026465028355387523,0.026429341963322545,-3.568639206497776e-05,0.5822306238185255,0.5188781014023732,-0.0633525224161523
CONTRASTIVE,LOGREG,42,0.1,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8435104946328629,0.8609343798085001,0.0174238851756372,0.003780718336483932,0.0005,-0.003280718336483932,0.035916824196597356,0.0385,0.002583175803402643
CONTRASTIVE,LOGREG,42,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8435104946328629,0.8261878870507886,-0.017322607582074268,0.003780718336483932,0.0010368066355624676,-0.0027439117009214645,0.035916824196597356,0.02695697252462416,-0.008959851671973197
CONTRASTIVE,LOGREG,42,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8435104946328629,0.8603166219008598,0.016806127267996906,0.003780718336483932,0.000585480093676815,-0.003195238242807117,0.035916824196597356,0.03834894613583138,0.0024321219392340263
CONTRASTIVE,LOGREG,42,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8435104946328629,0.8164009076024514,-0.02710958703041144,0.003780718336483932,0.0010787486515641855,-0.0027019696849197466,0.035916824196597356,0.02696871628910464,-0.008948107907492717
CONTRASTIVE,LOGREG,42,0.1,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8435104946328629,0.8609343798085001,0.0174238851756372,0.011342155009451797,0.007,-0.0043421550094517964,0.21739130434782608,0.19525,-0.022141304347826074
CONTRASTIVE,LOGREG,42,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8435104946328629,0.8261878870507886,-0.017322607582074268,0.011342155009451797,0.007776049766718507,-0.003566105242733289,0.21739130434782608,0.14048729911871435,-0.07690400522911173
CONTRASTIVE,LOGREG,42,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8435104946328629,0.8603166219008598,0.016806127267996906,0.011342155009451797,0.006440281030444965,-0.0049018739790068315,0.21739130434782608,0.18559718969555036,-0.03179411465227572
CONTRASTIVE,LOGREG,42,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8435104946328629,0.8164009076024514,-0.02710958703041144,0.011342155009451797,0.007011866235167206,-0.00433028877428459,0.21739130434782608,0.1256742179072276,-0.09171708644059848
CONTRASTIVE,LOGREG,42,0.1,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8435104946328629,0.8609343798085001,0.0174238851756372,0.020793950850661626,0.0145,-0.006293950850661626,0.28166351606805295,0.27075,-0.010913516068052964
CONTRASTIVE,LOGREG,42,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8435104946328629,0.8261878870507886,-0.017322607582074268,0.020793950850661626,0.018144116122343183,-0.002649834728318444,0.28166351606805295,0.208398133748056,-0.07326538231999696
CONTRASTIVE,LOGREG,42,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8435104946328629,0.8603166219008598,0.016806127267996906,0.020793950850661626,0.013173302107728338,-0.0076206487429332885,0.28166351606805295,0.25995316159250587,-0.02171035447554709
CONTRASTIVE,LOGREG,42,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8435104946328629,0.8164009076024514,-0.02710958703041144,0.020793950850661626,0.016720604099244876,-0.00407334675141675,0.28166351606805295,0.18878101402373246,-0.0928825020443205
CONTRASTIVE,LOGREG,42,0.25,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8673941211969283,0.8790239872030081,0.011629866006079848,0.003780718336483932,0.00175,-0.002030718336483932,0.12098298676748583,0.12025,-0.0007329867674858298
CONTRASTIVE,LOGREG,42,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8673941211969283,0.8494756824506255,-0.017918438746302723,0.003780718336483932,0.0015552099533437014,-0.0022255083831402307,0.12098298676748583,0.09072058061171591,-0.030262406155769916
CONTRASTIVE,LOGREG,42,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8673941211969283,0.8775711361146558,0.01017701491772749,0.003780718336483932,0.0014637002341920376,-0.0023170181022918943,0.12098298676748583,0.11563231850117096,-0.005350668266314862
CONTRASTIVE,LOGREG,42,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8673941211969283,0.843040450503255,-0.024353670693673224,0.003780718336483932,0.0016181229773462784,-0.0021625953591376534,0.12098298676748583,0.081445523193096,-0.03953746357438982
CONTRASTIVE,LOGREG,42,0.25,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8673941211969283,0.8790239872030081,0.011629866006079848,0.007561436672967864,0.00575,-0.0018114366729678642,0.2003780718336484,0.2035,0.003121928166351595
CONTRASTIVE,LOGREG,42,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8673941211969283,0.8494756824506255,-0.017918438746302723,0.007561436672967864,0.00414722654224987,-0.0034142101307179937,0.2003780718336484,0.1607050285121825,-0.0396730433214659
CONTRASTIVE,LOGREG,42,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8673941211969283,0.8775711361146558,0.01017701491772749,0.007561436672967864,0.0055620608899297425,-0.0019993757830381216,0.2003780718336484,0.20023419203747073,-0.000143879796177665
CONTRASTIVE,LOGREG,42,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8673941211969283,0.843040450503255,-0.024353670693673224,0.007561436672967864,0.004314994606256742,-0.0032464420667111223,0.2003780718336484,0.15156418554476808,-0.04881388628888031
CONTRASTIVE,LOGREG,42,0.25,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8673941211969283,0.8790239872030081,0.011629866006079848,0.02551984877126654,0.02475,-0.0007698487712665403,0.390359168241966,0.39675,0.00639083175803401
CONTRASTIVE,LOGREG,42,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8673941211969283,0.8494756824506255,-0.017918438746302723,0.02551984877126654,0.02436495593571799,-0.0011548928355485516,0.390359168241966,0.336962156557802,-0.053397011684164
CONTRASTIVE,LOGREG,42,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8673941211969283,0.8775711361146558,0.01017701491772749,0.02551984877126654,0.022833723653395786,-0.002686125117870756,0.390359168241966,0.38846604215456676,-0.0018931260873992217
CONTRASTIVE,LOGREG,42,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8673941211969283,0.843040450503255,-0.024353670693673224,0.02551984877126654,0.024271844660194174,-0.001248004111072367,0.390359168241966,0.32793959007551243,-0.06241957816645355
CONTRASTIVE,LOGREG,42,1.0,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8601003337289939,0.8822079271877098,0.022107593458715935,0.004725897920604915,0.003,-0.0017258979206049149,0.1890359168241966,0.11825,-0.0707859168241966
CONTRASTIVE,LOGREG,42,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8601003337289939,0.8472312965917519,-0.012869037137241968,0.004725897920604915,0.003110419906687403,-0.0016154780139175122,0.1890359168241966,0.08501814411612234,-0.10401777270807426
CONTRASTIVE,LOGREG,42,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8601003337289939,0.8797376071739582,0.019637273444964354,0.004725897920604915,0.00234192037470726,-0.002383977545897655,0.1890359168241966,0.11036299765807962,-0.07867291916611698
CONTRASTIVE,LOGREG,42,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8601003337289939,0.8405246075540739,-0.019575726174919983,0.004725897920604915,0.003236245954692557,-0.0014896519659123582,0.1890359168241966,0.07659115426105717,-0.11244476256313943
CONTRASTIVE,LOGREG,42,1.0,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8601003337289939,0.8822079271877098,0.022107593458715935,0.013232514177693762,0.00675,-0.006482514177693762,0.28166351606805295,0.21675,-0.06491351606805296
CONTRASTIVE,LOGREG,42,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8601003337289939,0.8472312965917519,-0.012869037137241968,0.013232514177693762,0.005184033177812338,-0.008048480999881424,0.28166351606805295,0.16018662519440124,-0.12147689087365171
CONTRASTIVE,LOGREG,42,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8601003337289939,0.8797376071739582,0.019637273444964354,0.013232514177693762,0.006440281030444965,-0.0067922331472487964,0.28166351606805295,0.20901639344262296,-0.07264712262543
CONTRASTIVE,LOGREG,42,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8601003337289939,0.8405246075540739,-0.019575726174919983,0.013232514177693762,0.005393743257820928,-0.007838770919872833,0.28166351606805295,0.15210355987055016,-0.1295599561975028
CONTRASTIVE,LOGREG,42,1.0,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8601003337289939,0.8822079271877098,0.022107593458715935,0.027410207939508508,0.0155,-0.011910207939508508,0.3733459357277883,0.34175,-0.031595935727788294
CONTRASTIVE,LOGREG,42,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8601003337289939,0.8472312965917519,-0.012869037137241968,0.027410207939508508,0.01503369621565578,-0.012376511723852728,0.3733459357277883,0.263867288750648,-0.10947864697714027
CONTRASTIVE,LOGREG,42,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8601003337289939,0.8797376071739582,0.019637273444964354,0.027410207939508508,0.014637002341920375,-0.012773205597588133,0.3733459357277883,0.32728337236533955,-0.04606256336244874
CONTRASTIVE,LOGREG,42,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8601003337289939,0.8405246075540739,-0.019575726174919983,0.027410207939508508,0.014563106796116505,-0.012847101143392003,0.3733459357277883,0.2464940668824164,-0.1268518688453719
CONTRASTIVE,LOGREG,52,0.1,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8502978633913442,0.860148564704037,0.009850701312692833,0.011342155009451797,0.008,-0.0033421550094517964,0.18714555765595464,0.227,0.039854442344045365
CONTRASTIVE,LOGREG,52,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8502978633913442,0.8133263986380718,-0.0369714647532724,0.011342155009451797,0.011923276308968377,0.0005811212995165804,0.18714555765595464,0.15500259201658892,-0.03214296563936572
CONTRASTIVE,LOGREG,52,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8502978633913442,0.8595331931176086,0.009235329726264396,0.011342155009451797,0.00819672131147541,-0.0031454336979763863,0.18714555765595464,0.23272833723653397,0.045582779580579325
CONTRASTIVE,LOGREG,52,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8502978633913442,0.8064327547712811,-0.0438651086200631,0.011342155009451797,0.012405609492988134,0.0010634544835363378,0.18714555765595464,0.156957928802589,-0.03018762885336565
CONTRASTIVE,LOGREG,52,0.1,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8502978633913442,0.860148564704037,0.009850701312692833,0.014177693761814745,0.01175,-0.002427693761814745,0.23251417769376181,0.26925,0.036735822306238175
