representation,classifier,seed,label_budget,n_train,scenario,n_test,target_fpr,threshold,calibration_empirical_fpr,calibration_recall,fit_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
BASE,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.005,0.9923813939094545,0.00468384074941452,0.40176600441501104,10.89988724000068,0.9387830009192383,0.9357218784450088,0.992988606485539,0.3316744730679157,0.49725696730305025,0.00234192037470726,1133,8,3408,2283,0.5
BASE,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9923813939094545,0.00468384074941452,0.40176600441501104,10.89988724000068,0.9113305524347777,0.9102762155123358,0.9873737373737373,0.21089536138079829,0.34755555555555556,0.002696871628910464,391,5,1849,1463,0.5
BASE,XGBOOST,42,1.0,4000,IID_ORIGINAL,3051,0.01,0.9742978215217591,0.00936768149882904,0.4900662251655629,10.89988724000068,0.8920507255590171,0.9257073670891599,0.9763779527559056,0.46880907372400754,0.6334610472541508,0.006021073758153537,496,12,1981,562,0.3467715503113733
BASE,XGBOOST,42,1.0,4000,IID_BALANCED,2116,0.01,0.9742978215217591,0.00936768149882904,0.4900662251655629,10.89988724000068,0.9317935954289526,0.9255693411615883,0.9821782178217822,0.46880907372400754,0.6346769033909149,0.008506616257088847,496,9,1049,562,0.5
BASE,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.01,0.9742978215217591,0.00936768149882904,0.4900662251655629,10.89988724000068,0.9446516721337634,0.9415663124999999,0.9885683179096353,0.454,0.6222374507452458,0.00525,1816,21,3979,2184,0.5
BASE,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.01,0.9742978215217591,0.00936768149882904,0.4900662251655629,10.89988724000068,0.9195105381638496,0.9178995877766463,0.9803646563814866,0.36236391912908245,0.5291445874337622,0.007257646448937273,699,14,1915,1230,0.5
BASE,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.01,0.9742978215217591,0.00936768149882904,0.4900662251655629,10.89988724000068,0.9387830009192383,0.9357218784450088,0.9867812293456708,0.4370608899297424,0.6058023939947251,0.00585480093676815,1493,20,3396,1923,0.5
BASE,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9742978215217591,0.00936768149882904,0.4900662251655629,10.89988724000068,0.9113305524347777,0.9102762155123358,0.9792332268370607,0.33063646170442285,0.49435483870967745,0.007011866235167206,613,13,1841,1241,0.5
BASE,XGBOOST,42,1.0,4000,IID_ORIGINAL,3051,0.02,0.9129865169525148,0.01990632318501171,0.5695364238410596,10.89988724000068,0.8920507255590171,0.9257073670891599,0.9441786283891547,0.5595463137996219,0.7026706231454006,0.017561465127947817,592,35,1958,466,0.3467715503113733
BASE,XGBOOST,42,1.0,4000,IID_BALANCED,2116,0.02,0.9129865169525148,0.01990632318501171,0.5695364238410596,10.89988724000068,0.9317935954289526,0.9255693411615883,0.9673202614379085,0.5595463137996219,0.7089820359281437,0.01890359168241966,592,20,1038,466,0.5
BASE,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.02,0.9129865169525148,0.01990632318501171,0.5695364238410596,10.89988724000068,0.9446516721337634,0.9415663124999999,0.9755259768140833,0.568,0.7179649233686206,0.01425,2272,57,3943,1728,0.5
BASE,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.02,0.9129865169525148,0.01990632318501171,0.5695364238410596,10.89988724000068,0.9195105381638496,0.9178995877766463,0.9590818363273453,0.49818558838776567,0.6557488911634255,0.021254536029030584,961,41,1888,968,0.5
BASE,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.02,0.9129865169525148,0.01990632318501171,0.5695364238410596,10.89988724000068,0.9387830009192383,0.9357218784450088,0.9714730290456431,0.5483021077283372,0.7009730538922155,0.016100702576112413,1873,55,3361,1543,0.5
BASE,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9129865169525148,0.01990632318501171,0.5695364238410596,10.89988724000068,0.9113305524347777,0.9102762155123358,0.9571899012074643,0.4703344120819849,0.630741410488246,0.021035598705501618,872,39,1815,982,0.5
BASE,MLP,42,1.0,4000,IID_ORIGINAL,3051,0.005,0.9998250603675843,0.00468384074941452,0.37969094922737306,2.4956930150001426,0.9023499071207232,0.9296953325296382,0.994579945799458,0.34688090737240074,0.5143658023826209,0.0010035122930255895,367,2,1991,691,0.3467715503113733
BASE,MLP,42,1.0,4000,IID_BALANCED,2116,0.005,0.9998250603675843,0.00468384074941452,0.37969094922737306,2.4956930150001426,0.9385647426869208,0.9298369431212725,0.994579945799458,0.34688090737240074,0.5143658023826209,0.001890359168241966,367,2,1056,691,0.5
BASE,MLP,42,1.0,4000,TEMPORAL,8000,0.005,0.9998250603675843,0.00468384074941452,0.37969094922737306,2.4956930150001426,0.9537058038224173,0.9494044687500001,0.995114006514658,0.3055,0.46748278500382556,0.0015,1222,6,3994,2778,0.5
BASE,MLP,42,1.0,4000,DOMAIN_OOD,3858,0.005,0.9998250603675843,0.00468384074941452,0.37969094922737306,2.4956930150001426,0.934763519200416,0.9300886499235026,0.9927360774818402,0.21254536029030585,0.35012809564474806,0.0015552099533437014,410,3,1926,1519,0.5
BASE,MLP,42,1.0,4000,TEMPLATE_OOD,6832,0.005,0.9998250603675843,0.00468384074941452,0.37969094922737306,2.4956930150001426,0.949315865088425,0.9449604578125257,0.9939698492462311,0.28951990632318503,0.44842439356155067,0.001756440281030445,989,6,3410,2427,0.5
BASE,MLP,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9998250603675843,0.00468384074941452,0.37969094922737306,2.4956930150001426,0.928845857332534,0.9247516085224634,0.9913793103448276,0.18608414239482202,0.3133514986376022,0.0016181229773462784,345,3,1851,1509,0.5
BASE,MLP,42,1.0,4000,IID_ORIGINAL,3051,0.01,0.9949670433998109,0.00936768149882904,0.5231788079470199,2.4956930150001426,0.9023499071207232,0.9296953325296382,0.9774011299435028,0.4905482041587902,0.6532410320956576,0.006021073758153537,519,12,1981,539,0.3467715503113733
BASE,MLP,42,1.0,4000,IID_BALANCED,2116,0.01,0.9949670433998109,0.00936768149882904,0.5231788079470199,2.4956930150001426,0.9385647426869208,0.9298369431212725,0.9866920152091255,0.4905482041587902,0.6553030303030303,0.006616257088846881,519,7,1051,539,0.5
BASE,MLP,42,1.0,4000,TEMPORAL,8000,0.01,0.9949670433998109,0.00936768149882904,0.5231788079470199,2.4956930150001426,0.9537058038224173,0.9494044687500001,0.9881481481481481,0.50025,0.6642323651452282,0.006,2001,24,3976,1999,0.5
BASE,MLP,42,1.0,4000,DOMAIN_OOD,3858,0.01,0.9949670433998109,0.00936768149882904,0.5231788079470199,2.4956930150001426,0.934763519200416,0.9300886499235026,0.9798816568047337,0.42923794712286156,0.5969718817591925,0.008812856402280975,828,17,1912,1101,0.5
BASE,MLP,42,1.0,4000,TEMPLATE_OOD,6832,0.01,0.9949670433998109,0.00936768149882904,0.5231788079470199,2.4956930150001426,0.949315865088425,0.9449604578125257,0.9867310012062727,0.47892271662763464,0.6448561292865589,0.006440281030444965,1636,22,3394,1780,0.5
BASE,MLP,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9949670433998109,0.00936768149882904,0.5231788079470199,2.4956930150001426,0.928845857332534,0.9247516085224634,0.9786381842456608,0.395361380798274,0.5631963119477525,0.008629989212513484,733,16,1838,1121,0.5
BASE,MLP,42,1.0,4000,IID_ORIGINAL,3051,0.02,0.8707193732261659,0.01990632318501171,0.6688741721854304,2.4956930150001426,0.9023499071207232,0.9296953325296382,0.9424657534246575,0.6502835538752363,0.7695749440715883,0.021073758153537382,688,42,1951,370,0.3467715503113733
BASE,MLP,42,1.0,4000,IID_BALANCED,2116,0.02,0.8707193732261659,0.01990632318501171,0.6688741721854304,2.4956930150001426,0.9385647426869208,0.9298369431212725,0.9731258840169731,0.6502835538752363,0.7796033994334277,0.017958412098298678,688,19,1039,370,0.5
BASE,MLP,42,1.0,4000,TEMPORAL,8000,0.02,0.8707193732261659,0.01990632318501171,0.6688741721854304,2.4956930150001426,0.9537058038224173,0.9494044687500001,0.9698072026191342,0.6665,0.7900429693287895,0.02075,2666,83,3917,1334,0.5
BASE,MLP,42,1.0,4000,DOMAIN_OOD,3858,0.02,0.8707193732261659,0.01990632318501171,0.6688741721854304,2.4956930150001426,0.934763519200416,0.9300886499235026,0.9557312252964427,0.6267496111975117,0.7570444583594239,0.029030585795749093,1209,56,1873,720,0.5
BASE,MLP,42,1.0,4000,TEMPLATE_OOD,6832,0.02,0.8707193732261659,0.01990632318501171,0.6688741721854304,2.4956930150001426,0.949315865088425,0.9449604578125257,0.9680525164113786,0.6475409836065574,0.7760042097877565,0.021370023419203747,2212,73,3343,1204,0.5
BASE,MLP,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.8707193732261659,0.01990632318501171,0.6688741721854304,2.4956930150001426,0.928845857332534,0.9247516085224634,0.9559204840103717,0.5965480043149946,0.7346396545998007,0.02750809061488673,1106,51,1803,748,0.5
DAPT,LOGREG,42,1.0,4000,IID_ORIGINAL,3051,0.005,0.9936721263883593,0.00468384074941452,0.32450331125827814,0.7903288280003835,0.892491563283498,0.9218152000811914,0.982089552238806,0.31096408317580343,0.4723618090452261,0.0030105368790767687,329,6,1987,729,0.3467715503113733
DAPT,LOGREG,42,1.0,4000,IID_BALANCED,2116,0.005,0.9936721263883593,0.00468384074941452,0.32450331125827814,0.7903288280003835,0.9288732215664101,0.9204485761557456,0.9850299401197605,0.31096408317580343,0.47270114942528735,0.004725897920604915,329,5,1053,729,0.5
DAPT,LOGREG,42,1.0,4000,TEMPORAL,8000,0.005,0.9936721263883593,0.00468384074941452,0.32450331125827814,0.7903288280003835,0.9542373482735207,0.9491515625,0.9933993399339934,0.37625,0.5457842248413418,0.0025,1505,10,3990,2495,0.5
DAPT,LOGREG,42,1.0,4000,DOMAIN_OOD,3858,0.005,0.9936721263883593,0.00468384074941452,0.32450331125827814,0.7903288280003835,0.933296576736056,0.9300846187935045,0.9842381786339754,0.2913426645930534,0.4496,0.004665629860031105,562,9,1920,1367,0.5
DAPT,LOGREG,42,1.0,4000,TEMPLATE_OOD,6832,0.005,0.9936721263883593,0.00468384074941452,0.32450331125827814,0.7903288280003835,0.9514612117848026,0.9463619850654585,0.9927594529364441,0.36124121779859486,0.5297274093153037,0.0026346604215456673,1234,9,3407,2182,0.5
DAPT,LOGREG,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9936721263883593,0.00468384074941452,0.32450331125827814,0.7903288280003835,0.9278258325752489,0.9243671515798955,0.9836065573770492,0.2588996763754045,0.4099060631938514,0.004314994606256742,480,8,1846,1374,0.5
DAPT,LOGREG,42,1.0,4000,IID_ORIGINAL,3051,0.01,0.9721338691866684,0.00936768149882904,0.4922737306843267,0.7903288280003835,0.892491563283498,0.9218152000811914,0.9739478957915831,0.45935727788279773,0.6242774566473989,0.006522829904666332,486,13,1980,572,0.3467715503113733
DAPT,LOGREG,42,1.0,4000,IID_BALANCED,2116,0.01,0.9721338691866684,0.00936768149882904,0.4922737306843267,0.7903288280003835,0.9288732215664101,0.9204485761557456,0.9858012170385395,0.45935727788279773,0.6266924564796905,0.006616257088846881,486,7,1051,572,0.5
DAPT,LOGREG,42,1.0,4000,TEMPORAL,8000,0.01,0.9721338691866684,0.00936768149882904,0.4922737306843267,0.7903288280003835,0.9542373482735207,0.9491515625,0.9852262234533703,0.5335,0.6921829386960753,0.008,2134,32,3968,1866,0.5
DAPT,LOGREG,42,1.0,4000,DOMAIN_OOD,3858,0.01,0.9721338691866684,0.00936768149882904,0.4922737306843267,0.7903288280003835,0.933296576736056,0.9300846187935045,0.9763246899661782,0.4489372731985485,0.6150568181818182,0.01088646967340591,866,21,1908,1063,0.5
DAPT,LOGREG,42,1.0,4000,TEMPLATE_OOD,6832,0.01,0.9721338691866684,0.00936768149882904,0.4922737306843267,0.7903288280003835,0.9514612117848026,0.9463619850654585,0.9845303867403314,0.5216627634660421,0.6819747416762342,0.00819672131147541,1782,28,3388,1634,0.5
DAPT,LOGREG,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9721338691866684,0.00936768149882904,0.4922737306843267,0.7903288280003835,0.9278258325752489,0.9243671515798955,0.9752475247524752,0.4250269687162891,0.5920360631104433,0.010787486515641856,788,20,1834,1066,0.5
DAPT,LOGREG,42,1.0,4000,IID_ORIGINAL,3051,0.02,0.9129421858979554,0.01990632318501171,0.5783664459161147,0.7903288280003835,0.892491563283498,0.9218152000811914,0.9559055118110236,0.5737240075614367,0.7170702894270525,0.014049172102358254,607,28,1965,451,0.3467715503113733
DAPT,LOGREG,42,1.0,4000,IID_BALANCED,2116,0.02,0.9129421858979554,0.01990632318501171,0.5783664459161147,0.7903288280003835,0.9288732215664101,0.9204485761557456,0.9743178170144462,0.5737240075614367,0.7221891731112433,0.015122873345935728,607,16,1042,451,0.5
DAPT,LOGREG,42,1.0,4000,TEMPORAL,8000,0.02,0.9129421858979554,0.01990632318501171,0.5783664459161147,0.7903288280003835,0.9542373482735207,0.9491515625,0.9808444096950742,0.62725,0.7651723086306801,0.01225,2509,49,3951,1491,0.5
DAPT,LOGREG,42,1.0,4000,DOMAIN_OOD,3858,0.02,0.9129421858979554,0.01990632318501171,0.5783664459161147,0.7903288280003835,0.933296576736056,0.9300846187935045,0.9717411121239745,0.5526179367547952,0.7045604758757436,0.01607050285121825,1066,31,1898,863,0.5
DAPT,LOGREG,42,1.0,4000,TEMPLATE_OOD,6832,0.02,0.9129421858979554,0.01990632318501171,0.5783664459161147,0.7903288280003835,0.9514612117848026,0.9463619850654585,0.9797235023041475,0.6223653395784543,0.7611886860007161,0.01288056206088993,2126,44,3372,1290,0.5
DAPT,LOGREG,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9129421858979554,0.01990632318501171,0.5783664459161147,0.7903288280003835,0.9278258325752489,0.9243671515798955,0.9715686274509804,0.5345199568500539,0.6896311760612387,0.01564185544768069,991,29,1825,863,0.5
DAPT,XGBOOST,42,1.0,4000,IID_ORIGINAL,3051,0.005,0.992429554462433,0.00468384074941452,0.39514348785871967,10.00809216900052,0.887243232261043,0.9185964675987885,0.9874055415617129,0.3705103969754253,0.5388316151202749,0.002508780732563974,392,5,1988,666,0.3467715503113733
DAPT,XGBOOST,42,1.0,4000,IID_BALANCED,2116,0.005,0.992429554462433,0.00468384074941452,0.39514348785871967,10.00809216900052,0.9261190202940398,0.9169608813576282,0.98989898989899,0.3705103969754253,0.5392022008253095,0.003780718336483932,392,4,1054,666,0.5
DAPT,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.005,0.992429554462433,0.00468384074941452,0.39514348785871967,10.00809216900052,0.9458439026341031,0.9404168125,0.9907894736842106,0.3765,0.5456521739130434,0.0035,1506,14,3986,2494,0.5
DAPT,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.005,0.992429554462433,0.00468384074941452,0.39514348785871967,10.00809216900052,0.9237560906904485,0.9211712528832657,0.9852670349907919,0.2773457750129601,0.43284789644012944,0.00414722654224987,535,8,1921,1394,0.5
DAPT,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.005,0.992429554462433,0.00468384074941452,0.39514348785871967,10.00809216900052,0.9410828370306565,0.9355790219877255,0.9888089528377298,0.36211943793911006,0.5301049925005357,0.004098360655737705,1237,14,3402,2179,0.5
DAPT,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.992429554462433,0.00468384074941452,0.39514348785871967,10.00809216900052,0.9145825178167845,0.911956596367631,0.9824945295404814,0.24217907227615965,0.3885763738641281,0.004314994606256742,449,8,1846,1405,0.5
DAPT,XGBOOST,42,1.0,4000,IID_ORIGINAL,3051,0.01,0.9709704518318177,0.00936768149882904,0.5099337748344371,10.00809216900052,0.887243232261043,0.9185964675987885,0.9792843691148776,0.4914933837429111,0.6544996853366898,0.0055193176116407425,520,11,1982,538,0.3467715503113733
DAPT,XGBOOST,42,1.0,4000,IID_BALANCED,2116,0.01,0.9709704518318177,0.00936768149882904,0.5099337748344371,10.00809216900052,0.9261190202940398,0.9169608813576282,0.9829867674858223,0.4914933837429111,0.6553245116572148,0.008506616257088847,520,9,1049,538,0.5
DAPT,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.01,0.9709704518318177,0.00936768149882904,0.5099337748344371,10.00809216900052,0.9458439026341031,0.9404168125,0.9875598086124402,0.516,0.677832512315271,0.0065,2064,26,3974,1936,0.5
DAPT,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.01,0.9709704518318177,0.00936768149882904,0.5099337748344371,10.00809216900052,0.9237560906904485,0.9211712528832657,0.98,0.43182996371176774,0.5994962216624685,0.008812856402280975,833,17,1912,1096,0.5
DAPT,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.01,0.9709704518318177,0.00936768149882904,0.5099337748344371,10.00809216900052,0.9410828370306565,0.9355790219877255,0.987811955890888,0.49824355971896955,0.6623856781474995,0.006147540983606557,1702,21,3395,1714,0.5
DAPT,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9709704518318177,0.00936768149882904,0.5099337748344371,10.00809216900052,0.9145825178167845,0.911956596367631,0.9815303430079155,0.40129449838187703,0.5696784073506891,0.007551240560949299,744,14,1840,1110,0.5
DAPT,XGBOOST,42,1.0,4000,IID_ORIGINAL,3051,0.02,0.8748275041580201,0.01990632318501171,0.6026490066225165,10.00809216900052,0.887243232261043,0.9185964675987885,0.9421613394216134,0.5850661625708885,0.721865889212828,0.019066733567486203,619,38,1955,439,0.3467715503113733
DAPT,XGBOOST,42,1.0,4000,IID_BALANCED,2116,0.02,0.8748275041580201,0.01990632318501171,0.6026490066225165,10.00809216900052,0.9261190202940398,0.9169608813576282,0.9626749611197511,0.5850661625708885,0.7278071722516167,0.022684310018903593,619,24,1034,439,0.5
DAPT,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.02,0.8748275041580201,0.01990632318501171,0.6026490066225165,10.00809216900052,0.9458439026341031,0.9404168125,0.976502311248074,0.63375,0.7686476652516677,0.01525,2535,61,3939,1465,0.5
DAPT,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.02,0.8748275041580201,0.01990632318501171,0.6026490066225165,10.00809216900052,0.9237560906904485,0.9211712528832657,0.9657657657657658,0.5557283566614827,0.7054952286936492,0.019699326075686883,1072,38,1891,857,0.5
DAPT,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.02,0.8748275041580201,0.01990632318501171,0.6026490066225165,10.00809216900052,0.9410828370306565,0.9355790219877255,0.9757122839794489,0.6115339578454333,0.7518445204246896,0.01522248243559719,2089,52,3364,1327,0.5
DAPT,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.8748275041580201,0.01990632318501171,0.6026490066225165,10.00809216900052,0.9145825178167845,0.911956596367631,0.9649298597194389,0.5194174757281553,0.6753155680224404,0.018878101402373247,963,35,1819,891,0.5
DAPT,MLP,42,1.0,4000,IID_ORIGINAL,3051,0.005,0.9988441467285157,0.00468384074941452,0.47019867549668876,2.7254399560006277,0.90888159529546,0.9338480997290138,0.9901185770750988,0.4735349716446125,0.6406649616368286,0.002508780732563974,501,5,1988,557,0.3467715503113733
DAPT,MLP,42,1.0,4000,IID_BALANCED,2116,0.005,0.9988441467285157,0.00468384074941452,0.47019867549668876,2.7254399560006277,0.9417117545755489,0.9336587562222833,0.9920792079207921,0.4735349716446125,0.6410748560460653,0.003780718336483932,501,4,1054,557,0.5
DAPT,MLP,42,1.0,4000,TEMPORAL,8000,0.005,0.9988441467285157,0.00468384074941452,0.47019867549668876,2.7254399560006277,0.9586253205567101,0.95523778125,0.9944320712694877,0.4465,0.6162870945479642,0.0025,1786,10,3990,2214,0.5
DAPT,MLP,42,1.0,4000,DOMAIN_OOD,3858,0.005,0.9988441467285157,0.00468384074941452,0.47019867549668876,2.7254399560006277,0.9410772840307625,0.9391203966846912,0.9895366218236173,0.3431829963711768,0.5096227867590454,0.0036288232244686366,662,7,1922,1267,0.5
DAPT,MLP,42,1.0,4000,TEMPLATE_OOD,6832,0.005,0.9988441467285157,0.00468384074941452,0.47019867549668876,2.7254399560006277,0.9547263428092307,0.9511178967690276,0.9932157394843962,0.42857142857142855,0.5987730061349693,0.002927400468384075,1464,10,3406,1952,0.5
DAPT,MLP,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9988441467285157,0.00468384074941452,0.47019867549668876,2.7254399560006277,0.9350070084339457,0.9335981911468135,0.9882943143812709,0.3187702265372168,0.4820554649265905,0.0037756202804746495,591,7,1847,1263,0.5
DAPT,MLP,42,1.0,4000,IID_ORIGINAL,3051,0.01,0.9880155920982362,0.00936768149882904,0.5827814569536424,2.7254399560006277,0.90888159529546,0.9338480997290138,0.9673202614379085,0.5595463137996219,0.7089820359281437,0.010035122930255895,592,20,1973,466,0.3467715503113733
DAPT,MLP,42,1.0,4000,IID_BALANCED,2116,0.01,0.9880155920982362,0.00936768149882904,0.5827814569536424,2.7254399560006277,0.9417117545755489,0.9336587562222833,0.976897689768977,0.5595463137996219,0.7115384615384616,0.013232514177693762,592,14,1044,466,0.5
